GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35061000053,35,061,000053,216.5,201.7,54.3,6.1,3.6,0,1,0,214,258,234.4,234.9,216.5,251.8
35061000054,35,061,000054,131.6,116.2,35.2,1.7,1.9,1.3,0,0,135.5,145.9,158.8,120.3,140.7,135.2
35061000055,35,061,000055,349.6,308.4,93.7,4.6,5,3.4,0,0,360.1,387.3,421.5,319.8,374,358.9
35061000056,35,061,000056,101.7,182,43.8,3.2,0.5,2.3,0.5,0.9,117.2,203.4,125.9,195.2,119,199.3
35061000057,35,061,000057,361.8,256.2,74.8,7.6,3.5,1.5,0,1,376.4,315.3,400.2,285.5,383.5,301.6
35061000058,35,061,000058,227.2,160.9,47,4.8,2.2,0.9,0,0.6,236.4,198,251.3,179.3,240.8,189.4
35061000059,35,061,000059,346.8,283.5,78.3,8.7,5.2,1.2,0,0,351,357.9,394,315,372.3,330
35061000060,35,061,000060,258.4,221.2,64.1,3.3,2.7,0.6,0,0.6,262.2,278.1,333.4,205.9,297.8,235.4
35061000061,35,061,000061,335.4,240.6,80.2,4,1.3,1.3,1.3,0.7,340.1,306,370.2,277.3,335.4,295.3
35061000062,35,061,000062,145.6,139.2,46.4,2.9,0.8,1.8,1,0.3,140.9,187.5,156.9,172.8,141.5,185.2
