GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35001000230,35,001,000230,344.85,371.84,106.11,13.56,7.45,1.91,1.35,2.62,360.77,456.16,490.29,329.82,397.66,410.81
35001000231,35,001,000231,198.33,197.01,44.48,3.95,8.9,0.66,0,0.33,208.54,226.66,263.56,165.71,226.99,196.35
35001000232,35,001,000232,216.5,241.55,52.69,11.26,5.65,0.13,0.55,0.05,222.9,283.45,302.65,206.82,261.72,241.79
35001000233,35,001,000233,107.82,228.14,44.71,5.26,0,0.66,1.31,0.66,107.82,259.04,166.34,193.29,119.66,236.03
35001000234,35,001,000234,92.59,257.58,47.48,2.97,0.59,0.59,1.19,0.59,105.05,282.51,134.13,251.64,90.81,289.63
35001000235,35,001,000235,63.26,247.99,24.29,5.06,1.01,0,0,0,78.95,247.48,109.82,216.61,85.02,234.32
35001000236,35,001,000236,110.14,256.56,36.27,1.32,0,1.32,0,0,123.33,264.47,161.58,224.24,118.72,261.83
35001000237,35,001,000237,92.28,203.34,36.35,2.4,0.4,1.2,0,0.4,110.26,213.32,132.63,182.96,102.27,214.12
35001000239,35,001,000239,92.11,338.96,41.85,7.1,2.16,0.07,1.08,0,117.09,339.38,139.59,305.43,98.49,346.8
35001000240,35,001,000240,134.56,313.42,49.41,7.12,2.11,0.65,0.82,0.65,139.39,336.52,189.32,280.72,140.27,321.16
35001000241,35,001,000241,38.05,238.56,31.29,18.53,2.19,0.08,4.08,0,52.38,269.24,82.07,231.87,60.38,252.29
35001000242,35,001,000242,33,282,26,9,0,2,7,2,37,306,67,272,44,288
35001000243,35,001,000243,47,342,48,12,0,0,2,0,57,376,106,324,72,350
35001000244,35,001,000244,64,455,40,23,1,0,2,0,70,490,181,373,112,432
35001000245,35,001,000245,45,331,21,20,1,0,1,1,49,350,129,267,71,325
35001000246,35,001,000246,33,183,31,8,2,0,4,0,48,197,71,167,56,181
35001000247,35,001,000247,122.36,223.15,47.74,4.95,6.01,1.06,0.35,0.35,135.45,250.73,165.86,212.54,136.51,240.12
35001000248,35,001,000248,59.17,84.11,14.9,1.18,1.77,0.3,0,0.15,60.21,93.7,83.67,70.39,68.62,81.6
35001000249,35,001,000249,119.35,154.81,30.16,4.46,2.34,0.64,0,0,124.87,177.11,171.17,126.36,149.29,143.13
35001000250,35,001,000250,58.49,101.57,19.76,1.19,1.19,0,0.4,0.4,62.84,114.21,77.85,95.64,66,109.87
35001000251,35,001,000251,49,280,15,7,1,0,1,0,58,289,158,186,82,251
35001000252,35,001,000252,54,321,37,3,0,0,0,0,58,345,155,244,104,287
35001000253,35,001,000253,115,490,39,12,1,0,3,0,94,540,224,406,154,472
35001000254,35,001,000254,101,442,47,11,1,0,3,0,97,487,229,342,156,405
35001000255,35,001,000255,98,443,48,18,1,2,2,1,110,478,211,362,146,422
35001000256,35,001,000256,62,351,21,12,2,0,0,0,68,373,160,264,98,317
35001000258,35,001,000258,172.16,115.89,46.53,2.17,14.22,1.88,0.15,0,188.61,136.69,216.63,102.83,198.98,110.1
35001000259,35,001,000259,99.14,170.07,38.28,4.84,0.4,1.21,1.61,0,89.06,216.81,154.35,148.3,119.69,175.71
35001000260,35,001,000260,98.55,114.5,18.2,0.95,0.93,0.59,0.33,0.01,85.35,139.99,123.02,99.01,99.92,123.81
35001000261,35,001,000261,167.04,190.44,50.6,5.44,1.63,2.18,0,0,183.91,220.36,231.25,170.31,193.16,204.04
35001000262,35,001,000262,117.09,286.65,47.14,4.56,0.76,0,0,0,133.82,309.46,160.43,273.72,117.85,313.26
35001000263,35,001,000263,46.17,96.18,18.61,1.98,0.65,0,0.01,0.22,43.21,114.73,72.8,81.96,55.42,98.92
35001000264,35,001,000264,217.64,216.2,48.81,4.34,9.76,0.72,0,0.36,228.85,248.73,289.23,181.85,249.1,215.47
35001000265,35,001,000265,26.3,55.45,11.39,0.91,0.11,0.11,0,0.23,29.72,60.12,37.12,51.69,29.49,57.61
35001000266,35,001,000266,26.21,114.05,14.69,2.59,0.29,0.29,0,0,32.26,115.78,42.91,106.28,30.24,115.49
35001000267,35,001,000267,131.81,347.56,66.69,7.85,1.57,0.78,1.57,0.78,149.07,393.85,194.57,334.22,157.7,365.6
35001000268,35,001,000268,15.46,31.18,5.6,0.7,0.38,0.13,0.06,0,17.69,32.64,21.89,27.49,17.69,30.92
35001000269,35,001,000269,121.55,261.32,44.71,5.59,2.48,0.83,0.41,0,139.15,273.95,169.58,232.65,137.08,261.47
35001000270,35,001,000270,72.34,113.52,27.93,2.51,0.36,0,0.36,0,73.77,128.2,94.18,108.15,73.77,123.91
35001000271,35,001,000271,93,336,43,14,2,1,2,0,92,389,188,283,129,333
35001000272,35,001,000272,54,341,29,21,1,0,1,0,65,378,182,252,109,316
35001000273,35,001,000273,116,409,54,11,3,0,1,0,137,438,235,332,173,386
35001000274,35,001,000274,47,298,23,11,0,2,1,0,54,316,123,237,73,287
35001000275,35,001,000275,74.71,170.4,31.46,7.86,0.44,0.44,1.31,0.44,72.53,199.67,106.61,163.41,85.64,183.94
35001000276,35,001,000276,105.31,335.8,53.59,6.55,1.19,0,0.2,0.6,118.75,362.78,224.29,260.32,159.12,317.28
35001000277,35,001,000277,52.22,188.2,20.06,3.82,0.64,0,0,0,51.27,203.8,105.4,151.26,66.23,185.97
35001000278,35,001,000278,116,169,35,4,2,3,0,0,119,200,177,138,139,172
35001000279,35,001,000279,74.63,194.28,30.82,4.46,0,0,0,0,83.14,210.09,126.95,167.91,95.72,193.06
35001000280,35,001,000280,96.29,219.6,40.54,10.14,0.56,0.56,1.69,0.56,93.47,257.33,137.39,210.59,110.36,237.06
35001000281,35,001,000281,58,212,33,7,1,0,1,1,61,233,109,180,72,213
35001000282,35,001,000282,140,332,56,6,1,0,6,0,118,394,228,269,167,329
35001000283,35,001,000283,51,151,20,3,1,0,1,0,45,170,80,135,64,152
35001000284,35,001,000284,113,230,35,7,1,2,0,0,101,272,179,197,132,242
35001000285,35,001,000285,87,193,37,6,0,5,3,0,93,223,145,165,116,193
35001000286,35,001,000286,54.01,126.8,28.65,4.94,0.99,0.99,1.98,0,65.54,139.32,75.42,123.18,64.55,137.67
35001000287,35,001,000287,77,198,35,5,3,1,3,2,68,238,132,171,111,188
35001000288,35,001,000288,180.3,219.21,55.35,3.84,2.19,0.55,1.64,0,155.09,285.52,236.2,201.67,196.74,238.39
35001000289,35,001,000289,147.14,141.86,35.87,0.75,4.93,1.65,0.47,0.62,153.21,167.29,208.47,111.35,183.95,130.11
35001000290,35,001,000290,165,120,40,1,2,0,0,0,180,139,227,96,211,111
35001000291,35,001,000291,177.05,211.06,74.01,6,3,1,0,1,188.05,272.07,257.07,195.05,223.06,219.06
35001000292,35,001,000292,85.13,107.28,24.32,2.82,2.39,0.22,0.22,0.43,86.87,128.35,119.44,91.21,104.67,106.41
35001000293,35,001,000293,94.21,172.49,46.88,3.19,2.28,0.46,0.46,0.46,107.41,201.62,153.37,153.83,124.7,175.22
35001000294,35,001,000294,327.5,222.76,71.1,2.07,5.14,0.05,0.02,1.05,337.36,269.06,443.74,162.62,400.81,201.37
35001000295,35,001,000295,258.97,232.98,60.99,5,8,0,0,1,283.97,257.98,377.96,163.98,332.97,198.98
35001000296,35,001,000296,131,175,37,3,3,3,0,0,128,211,182,154,150,183
35001000297,35,001,000297,251,343,79,11,3,0,2,1,263,390,349,302,302,344
35001000298,35,001,000298,251.14,360.77,90.69,4.98,1,1,1,0,240.18,436.51,360.77,312.93,320.9,341.83
35001000299,35,001,000299,206.78,246.21,67.06,10.67,5.68,0,0,0,209.58,309.67,298.05,214.09,253.17,244.72
35001000300,35,001,000300,143,164,62,6,5,3,1,0,146,217,203,160,171,186
35001000301,35,001,000301,225.99,245.99,61,7,9,0,1,0,252.99,271.99,345.99,178,305.99,204
35001000302,35,001,000302,437.27,433.04,111.61,9.18,4.95,2.83,0.71,0,472.59,495.2,632.94,320.72,579.25,351.81
35001000303,35,001,000303,106.61,170.21,31.61,6.39,1.92,0.94,0.92,0.03,115.57,189.3,154.63,150.18,129.48,169.75
35001000304,35,001,000304,175,202,41,2,2,1,0,0,193,220,274,133,228,163
35001000305,35,001,000305,155,299,63,7,5,1,0,1,157,348,257,249,198,296
35001000306,35,001,000306,152,151,51,3,3,1,0,1,157,197,208,143,173,171
35001000307,35,001,000307,219,265,63,6,1,1,0,0,235,299,352,187,284,237
35001000308,35,001,000308,164.58,169.31,51.08,0.95,7.57,0,0.95,0,163.63,218.49,257.27,121.07,217.55,154.17
35001000309,35,001,000309,181.78,180.02,46.4,3.82,2.06,1.17,0.29,0,196.47,205.86,263.13,133.33,240.81,146.25
35001000310,35,001,000310,306.52,386.28,87.58,10.17,8.6,0.78,0.78,1.56,312.78,462.13,430.07,328.42,376.9,383.15
35001000311,35,001,000311,94,269,31,9,8,0,3,0,98,305,186,214,142,252
35001000312,35,001,000312,85,319,40,8,3,1,5,1,96,351,167,278,117,321
35001000313,35,001,000313,68,171,25,10,0,0,3,0,68,203,109,157,75,182
35001000314,35,001,000314,163,244,41,9,2,1,0,0,161,289,246,202,206,230
35001000315,35,001,000315,140,212,51,5,4,0,2,0,127,267,231,164,161,219
35001000316,35,001,000316,155.86,238.32,45.31,5.44,5.44,0.91,0,0,142.26,298.12,233.79,197.54,197.54,227.44
35001000317,35,001,000317,101,197,42,8,1,0,0,0,92,241,164,169,127,202
35001000318,35,001,000318,59.29,152.39,25.48,2.08,0.52,1.04,0,0,59.81,169.03,81.65,138.34,67.09,152.91
35001000319,35,001,000319,121.25,165.11,32.58,4.7,6.89,1.57,0,0,129.08,189.55,178.9,138.79,151.32,161.04
35001000320,35,001,000320,80.84,90.46,22.75,2.22,2.4,0.37,0.18,0.37,82.14,110.07,114.51,76.77,102.86,86.95
35001000321,35,001,000321,69,199,40,0,2,0,2,0,86,218,121,174,109,189
35001000322,35,001,000322,66,150,27,7,0,0,0,1,66,172,112,130,83,149
35001000323,35,001,000323,101,252,41,7,0,0,3,1,103,273,157,223,113,263
35001000324,35,001,000324,271.29,365.12,73.05,10.16,15.02,3.43,0.08,0.06,288.42,419.96,399.47,306.92,338.11,356.28
35001000325,35,001,000325,450.6,425.04,109.27,1.5,14.54,5.01,1.5,2,468.65,502.23,637.06,331.81,563.38,387.95
35001000326,35,001,000326,80,248,51,2,3,0,1,0,95,262,147,208,120,226
35001000327,35,001,000327,30.09,49.1,9.78,0.92,0.55,0.37,0,0,29.35,57.03,41.71,43.19,33.04,51.87
35001000328,35,001,000328,356.16,398.54,100.25,9.78,10.6,1.63,0.82,1.63,361.86,484.93,504.49,338.23,453.14,383.05
35001000329,35,001,000329,132.3,212.38,46.09,5.01,1.01,0,0,0,129.31,254.45,167.42,214.32,155.37,222.38
35001000330,35,001,000330,100,160,38,10,4,0,0,0,104,188,142,143,123,164
35001000331,35,001,000331,77.08,190.09,30.03,3,4,0,0,0,88.08,198.11,114.11,176.08,98.09,185.1
35001000332,35,001,000332,201.85,233.05,68.26,4.88,2.93,0,1.95,0.98,206.72,289.6,284.73,213.55,232.07,252.55
35001000333,35,001,000333,274.28,232.08,61.32,3.34,5.65,0.03,0.65,0,283.31,274.94,381.49,184.2,333.43,219.03
35001000334,35,001,000334,165.7,138.33,36.86,1.9,3.42,0,0.38,0,171.02,164.18,230.3,109.45,201.42,130.35
35001000335,35,001,000335,112.79,206.51,56.12,3.81,2.72,0.54,0.54,0.54,128.59,241.38,183.63,184.17,149.3,209.78
35001000336,35,001,000336,54.71,140.61,23.52,1.92,0.48,0.96,0,0,55.19,155.97,75.35,127.66,61.91,141.09
35001000337,35,001,000337,132.91,216.9,43.22,4.08,2.45,1.63,0,0,129.65,251.97,184.29,190.81,145.96,229.13
35001000338,35,001,000338,116.83,435.3,74.41,11.2,7.2,0,4,0,145.62,472.91,260.88,347.26,196.06,402.48
35001000339,35,001,000339,24.02,25.91,6.72,0.42,0.7,0.14,0.21,0,25.14,30.89,36.84,19.33,29.84,25.77
35001000340,35,001,000340,103.52,157.39,30.79,2.69,2.69,0.38,0,0.38,103.52,185.48,150.85,137.38,112.37,168.93
35001000341,35,001,000341,71.52,292.02,18.87,13.91,0,0.99,0,0,74.5,317.85,161.9,225.47,112.24,265.21
35001000342,35,001,000342,25,209,22,10,1,0,2,0,25,231,76,174,51,198
35001000343,35,001,000343,59,347,43,13,2,1,1,0,80,372,174,276,112,331
35001000344,35,001,000344,117.92,450.7,64.96,13.99,1,1,1,0,135.91,486.67,296.8,327.78,218.85,390.74
35001000345,35,001,000345,14.22,52.98,9.06,1.36,0.88,0,0.49,0,17.72,57.55,31.75,42.27,23.86,48.98
35001000346,35,001,000346,117.81,237.07,57.97,9.87,2.64,0,1.36,0.98,126.41,275.89,169.64,229.72,134.12,264.33
35001000347,35,001,000347,58.91,89.53,22.48,2.33,0,0.39,0,0,64.34,105.04,77.9,91.08,65.5,100.77
35001000348,35,001,000348,84.08,100.02,27.25,4.35,2.32,0,0,0,85.24,125.83,121.19,86.98,102.92,99.44
35001000349,35,001,000349,185.9,175.36,45.08,0.62,6,2.07,0.62,0.83,193.35,207.2,262.83,136.89,232.43,160.05
35001000350,35,001,000350,114.89,108.37,27.86,0.38,3.71,1.28,0.38,0.51,119.49,128.06,162.43,84.6,143.65,98.92
35001000351,35,001,000351,29,271,29,7,2,0,0,0,38,286,106,220,53,260
35001000352,35,001,000352,68,353,27,10,0,0,2,1,69,381,138,303,94,335
35001000353,35,001,000353,22,205,18,8,1,0,2,0,26,221,69,169,39,194
35001000354,35,001,000354,56,332,30,7,5,0,0,0,83,335,184,230,121,287
35001000355,35,001,000355,42,407,25,6,2,0,1,1,61,418,148,320,74,388
35001000356,35,001,000356,46,324,26,9,2,0,3,0,45,353,126,268,83,305
35001000357,35,001,000357,23,216,18,8,1,0,0,0,31,228,80,171,53,196
35001000358,35,001,000358,76.95,266.44,57.71,13.47,4.81,1.92,1.92,0,110.62,283.76,127.93,249.13,110.62,259.71
35001000359,35,001,000359,172.76,306.19,71.63,11.94,7.72,0,0.7,0.7,189.61,353.94,285.82,251.41,233.86,295.66
35001000360,35,001,000360,157.34,99.19,21.55,1.77,1.48,0.3,0,0,155.57,116.31,210.19,64.65,190.11,79.71
35001000361,35,001,000361,514.41,340.04,82.84,7.35,9.35,3.34,1.34,0.67,517.08,402.17,686.77,243.18,640.01,283.26
35001000362,35,001,000362,245.63,296.88,67.9,9.32,11.32,2.66,0,0,279.57,336.82,413.37,193.04,350.13,244.96
35001000363,35,001,000363,10.2,5.8,2.58,0.12,0.88,0.12,0,0,11.2,6.92,12.49,5.33,11.72,5.57
35001000364,35,001,000364,44.79,39.35,10.28,0.1,0.49,0,0,0,45.88,46.47,65.85,25.81,61.21,29.66
35001000365,35,001,000365,170.34,178.04,46.22,2.57,5.99,0,0.43,0,173.34,218.27,254.65,133.1,224.27,161.35
35001000366,35,001,000366,43.36,71.03,14.26,2.59,0.86,0.14,0.29,0,44.37,81.97,63.97,62.24,54.75,68.86
35001000367,35,001,000367,90.49,212.23,37.37,1.46,1.4,0,0.01,0.68,103.09,218.42,113.66,207.68,96.74,227.31
35001000368,35,001,000368,281.39,311.49,79.75,9.03,3.76,1.5,0.75,0,264.09,391.99,401.77,258.07,344.59,291.92
35001000369,35,001,000369,161.64,196.14,45.79,3.14,5.44,0.42,0.21,0,169.37,226.46,233.78,161.43,197.6,192.58
35001000370,35,001,000370,103.96,140.57,37.34,3.66,2.56,0.37,0.37,0,112.75,169.12,154.85,125.93,129.22,142.77
35001000371,35,001,000371,138,416,53,7,4,0,0,0,144,455,292,293,232,350
35001000372,35,001,000372,68,193,32,8,5,0,0,0,74,226,114,175,90,202
35001000373,35,001,000373,83,204,36,6,6,2,0,0,98,232,151,173,129,198
35001000374,35,001,000374,76,259,35,13,3,0,3,0,72,306,168,209,112,265
35001000375,35,001,000375,146.61,418.43,63.42,11.53,2.47,0,0.82,0.82,159.79,458.79,307.23,306.41,224.04,378.07
35001000376,35,001,000376,128.51,229.26,49.55,5.99,6.53,1.63,0.54,0,139.41,257.57,205.3,190.05,178.61,212.92
35001000377,35,001,000377,31.39,89.57,13.58,2.47,0.53,0,0.18,0.18,34.21,98.21,65.77,65.59,47.96,80.93
35001000378,35,001,000378,27.92,65.54,14.81,2.55,0.51,0.51,1.02,0,33.88,72.01,38.99,63.67,33.37,71.16
35001000379,35,001,000379,66.28,155.59,35.16,6.06,1.21,1.21,2.42,0,80.42,170.95,92.55,151.15,79.21,168.93
35001000380,35,001,000380,305.37,304.46,85.43,10.91,4.54,3.64,0,0.91,315.37,372.63,447.15,238.12,396.26,281.74
35001000381,35,001,000381,35,312,25,12,0,0,1,0,45,326,124,240,74,283
35001000382,35,001,000382,64,252,23,6,1,1,0,0,70,275,156,184,98,239
35001000383,35,001,000383,62,306,31,15,0,0,3,0,61,346,138,257,92,301
35001000384,35,001,000384,94,343,43,16,3,0,0,1,106,383,208,275,157,320
35001000385,35,001,000385,63,307,39,9,2,0,1,0,87,324,165,244,102,296
35001000386,35,001,000386,39,236,29,16,3,0,1,0,52,268,118,189,84,222
35001000387,35,001,000387,67,274,30,4,0,1,3,0,65,306,174,195,126,240
35001000388,35,001,000388,229.07,239.49,61.82,2.6,8.46,3.25,1.3,0.65,239.49,285.69,346.87,177.01,291.55,225.82
35001000389,35,001,000389,51.68,61.11,21.13,1.92,1.92,0.35,0,0,53.43,78.4,81.02,49.41,67.92,60.24
35001000390,35,001,000390,66.88,72.27,15.28,0.9,1.44,0.18,0,0,66.7,83.6,101.75,49.8,89.35,59.87
35001000391,35,001,000391,41.32,60.93,13.47,0.6,0.6,0.3,0.3,0,47.31,66.92,75.75,39.22,63.78,48.66
35001000392,35,001,000392,84.78,108.21,18.12,2.42,1.69,0,0,0,83.33,122.46,133.33,73.91,115.22,89.86
35001000393,35,001,000393,148.46,150.27,35.98,2.22,4.37,0.44,0.44,0,152.44,180.96,223.32,108.75,193.14,135.42
35001000394,35,001,000394,122.61,184.87,45.05,4.04,2.55,0.42,0.64,0,134.72,208.45,174.45,161.07,142.79,189.96
35001000395,35,001,000395,163.16,159.56,60.73,3.6,5.15,0,2.06,0,163.16,218.75,248.6,132.79,212.57,159.56
35001000396,35,001,000396,147.18,233.54,45.52,2.55,2.98,0.43,0.85,0,149.31,261.19,266.72,148.04,209.29,198.23
35001000397,35,001,000397,221.93,228.85,63.61,3.46,8.3,0.69,0,0.69,247.51,264.11,336.7,174.23,293.84,209.49
35001000398,35,001,000398,183.96,198.43,61.52,5.43,8.44,1.81,0,0,206.88,241.86,302.17,142.34,266.59,171.29
35001000399,35,001,000399,160.94,242.66,59.13,5.3,3.35,0.56,0.84,0,176.84,273.62,229,211.42,187.44,249.36
35001000400,35,001,000400,95,136,36,6,2,2,1,0,106,164,149,120,127,138
35001000401,35,001,000401,144,249,64,10,2,0,0,1,152,296,261,189,193,253
35001000402,35,001,000402,183.97,263.26,65.01,5.48,10.19,1.48,1.19,0,181.35,326.22,320.27,192.5,253.93,250.07
35001000403,35,001,000403,110.31,198.56,36.77,7.35,0.92,0.92,0.92,0,102.96,237.17,170.06,171.9,131.46,204.08
35001000404,35,001,000404,189.72,276.17,60.22,5.17,1.89,4.6,1.89,0,192.69,326.61,311.67,209.6,257.62,255.85
35001000405,35,001,000405,132,268,43,12,3,0,0,0,138,292,201,229,167,251
35001000406,35,001,000406,88.08,147.61,30.99,4.08,4.08,0.82,0,0,95.42,169.63,137.01,128.85,119.88,138.64
35001000407,35,001,000407,282,325,81,1,4,0,1,0,275,387,407,258,352,302
35001000408,35,001,000408,213.92,227.39,70.01,4.92,5.92,0.18,0,0,219.58,288.37,318.99,185.15,288.12,201.36
35001000409,35,001,000409,73.24,129.81,30.37,5.06,3.28,0,0.3,0.3,80.39,150.06,121.18,106.59,99.14,125.34
35001000410,35,001,000410,209,216,54,4,0,0,0,0,193,263,279,167,235,205
35001000411,35,001,000411,74.89,170.1,29.03,8.71,0.58,0.58,0.58,0,71.41,202.61,119.01,153.26,105.08,164.29
35001000412,35,001,000412,96.11,242.9,52.97,8.29,0.42,1.42,1.42,0,104.59,279.39,175.99,203.74,149.92,225.71
35001000413,35,001,000413,165,342,68,15,2,0,2,0,192,373,285,283,228,319
35001000414,35,001,000414,94,140,35,2,2,0,0,0,99,167,155,109,126,133
35001000415,35,001,000415,109,132,37,1,4,1,0,0,111,166,171,104,155,121
35001000416,35,001,000416,144.26,277.74,64.97,10.52,1.59,0.32,1.27,0,149.33,323.31,254.46,216.91,190.14,274.55
35001000417,35,001,000417,102.46,204.18,44.44,8.89,1.82,0.75,0.73,0,98.37,244.11,180.13,160.95,139.72,198.56
35001000418,35,001,000418,175,209,49,4,6,0,0,1,178,252,225,198,207,208
35001000419,35,001,000419,318.98,344.09,89.28,5.58,9.3,1.86,2.79,0,333.86,410.11,489.16,256.67,396.16,342.23
35001000420,35,001,000420,180.04,243.43,64.66,6.34,4.44,0.63,0.63,0,195.25,292.88,268.15,218.07,223.78,247.23
35001000421,35,001,000421,253,277,64,10,4,2,1,0,262,327,359,239,304,282
35001000422,35,001,000422,174.15,166.41,40.63,2.76,4.7,0.28,0.55,0,169.73,197.37,231.65,136.55,202.9,158.67
35001000423,35,001,000423,154.93,142.69,33.35,2.53,4.64,0,0.63,0.21,168.44,158.31,219.31,107.44,195.67,126.22
35001000424,35,001,000424,89.68,76.15,20.29,1.42,2.07,0,0.11,0,97.87,86.08,130.92,52.48,115.76,63.83
35001000425,35,001,000425,339.3,325.03,78.78,3.1,11.17,1.24,0,0.62,380.86,358.53,516.08,222.68,461.49,263.62
35001000426,35,001,000426,163.95,167.97,49.14,3.57,8.49,0,0,0,177.8,209.07,262.23,123.74,224.25,151.89
35001000427,35,001,000427,158,151.88,35.76,2.49,5.21,1.36,0.23,0,168.63,177.69,245.37,102.09,210.28,127.89
35001000428,35,001,000428,264.83,342.87,47.81,8.88,6.29,0,1,1,257.6,385.99,383.61,262.71,331.9,294.84
35001000429,35,001,000429,123.37,149.12,34.1,4.68,5.68,1.34,0,0,140.43,169.18,207.63,96.96,175.87,123.04
35001000430,35,001,000430,280.4,265.32,80.6,3.15,17.25,0.03,0,0,308.37,315.25,424.34,200.49,385.23,231.2
35001000431,35,001,000431,119,215,53,7,2,1,1,0,123,256,191,188,157,220
35001000432,35,001,000432,194.8,332.79,61.64,10.97,2.16,0,3,0.08,167.8,406.87,278.04,299.47,222.18,346.93
35001000433,35,001,000433,111.2,179.21,41.36,11.03,1.84,0,0,0.92,111.2,214.13,147.96,175.53,126.82,192.07
35001000434,35,001,000434,74,168,47,2,1,1,0,2,85,198,134,149,105,181
35001000435,35,001,000435,201,303,46,1,4,0,2,1,192,336,297,236,244,277
35001000436,35,001,000436,127,204,50,7,3,0,0,1,131,245,177,199,153,219
35001000437,35,001,000437,65,140,34,5,1,0,0,1,70,163,116,120,91,141
35001000438,35,001,000438,74.17,185.81,29.16,9.13,2.14,0,0.54,0,84.85,199.44,106.76,173.23,88.79,187.38
35001000439,35,001,000439,187,389,96,21,12,0,1,1,215,460,311,362,256,413
35001000440,35,001,000440,99,139,38,1,0,0,1,0,99,172,158,111,137,126
35001000441,35,001,000441,110,222,38,7,1,1,0,0,116,246,174,189,140,218
35001000442,35,001,000442,110,253,40,5,1,1,0,0,117,277,181,212,131,257
35001000443,35,001,000443,96,191,57,12,0,1,3,1,114,230,169,172,129,212
35001000444,35,001,000444,105,209,38,5,1,0,0,0,97,245,147,191,120,216
35001000445,35,001,000445,134,178,47,9,2,3,0,0,134,233,210,150,166,184
35001000446,35,001,000446,144,210,56,8,2,1,1,0,149,255,226,177,182,213
35001000447,35,001,000447,405.9,258.53,87.01,2.91,8.74,0,0,0,424.64,317.23,567.01,170.27,519.97,204.82
35001000448,35,001,000448,146.63,174.44,43.34,2.89,3.97,0,0.36,0,145.54,214.89,222.11,137.24,188.16,166.85
35001000449,35,001,000449,107.49,191.74,41.45,5.01,5.47,1.37,0.46,0,116.59,215.43,171.7,158.95,149.39,178.08
35001000450,35,001,000450,191,188,38,3,4,0,0,0,195,216,281,130,255,150
35001000451,35,001,000451,135,227,44,8,6,1,0,1,151,245,206,185,176,206
35001000452,35,001,000452,132.17,167.13,45.19,5.12,1.71,0,0,0,142.4,191.01,200.39,137.29,173.1,161.16
35001000453,35,001,000453,257.64,421.97,84.74,15.41,5.14,0.86,1.71,0,263.63,487.03,380.03,369.76,325.25,409.14
35001000454,35,001,000454,99.07,102.15,28.39,1.54,3.7,0.31,0,0.31,110.49,117.89,150.3,77.77,131.16,93.51
35001000455,35,001,000455,429.04,520.62,121.55,8.33,14.43,1.11,0.56,0,449.57,601.1,620.52,428.48,524.5,511.18
35001000456,35,001,000456,210.37,208.37,50.09,7.51,6.51,0.5,0.5,0.5,207.36,256.45,306.54,158.78,264.46,190.83
35001000457,35,001,000457,374.65,318.13,84.77,5.93,8.66,0,0.46,0,408.83,359.61,546.93,219.23,483.58,266.63
35001000458,35,001,000458,230.92,212.67,49.71,3.78,6.92,0,0.94,0.31,251.06,235.96,326.88,160.13,291.64,188.13
35001000459,35,001,000459,104.75,100.1,24.44,1.66,2.83,0.17,0.33,0,102.09,118.72,139.34,82.14,122.05,95.44
35001000460,35,001,000460,259.37,308.56,76.66,5.11,7.03,0,0.64,0,257.46,380.11,392.89,242.76,332.84,295.15
35001000461,35,001,000461,132,174,47,1,3,0,0,0,133,215,212,143,183,165
35001000462,35,001,000462,113,172,40,10,3,0,1,0,118,210,181,142,156,158
35001000463,35,001,000463,153,167,44,5,4,1,0,0,161,201,211,149,192,161
35001000464,35,001,000464,108,136,44,8,3,0,0,0,103,184,164,127,136,146
35001000465,35,001,000465,226,358,64,13,2,1,3,0,212,425,342,301,270,357
35001000466,35,001,000466,206,202,55,4,12,2,1,0,210,257,292,173,256,202
35001000467,35,001,000467,209.63,207.63,49.91,7.49,6.49,0.5,0.5,0.5,206.64,255.55,305.46,158.22,263.54,190.17
35001000468,35,001,000468,325.84,313.24,73.76,5.14,10.74,2.8,0.47,0,347.78,366.46,506.03,210.54,433.68,263.75
35001000469,35,001,000469,335.67,245.96,61.79,3.56,8.91,0,0,0,350.53,282.8,466.97,165.76,411.72,207.35
35001000470,35,001,000470,207.7,198.97,48.22,1.9,6.83,0.76,0,0.38,233.14,219.47,315.92,136.32,282.51,161.38
35001000471,35,001,000471,165,186,51,6,3,2,1,0,163,230,247,150,222,166
35001000472,35,001,000472,157,135,49,4,1,1,1,0,162,168,233,98,207,123
