GEOID,G18GOVRDUN,G18GOVDBEG,G18GOVLTOI,G18GOVIWAL,G18GOVOWRI,G18HALRYOU,G18HALDGAL,G18HALOWRI
021300001005235,0,0,0,0,0,0,0,0
021300004002012,10.5,6.8,0.4,0.3,0,10.1,7.9,0
021300001004015,16.5,8.7,0.5,0.2,0,15.9,9.9,0.1
021300002001006,0,0,0,0,0,0,0,0
021300003002018,0,0,0,0,0,0,0,0
021300001005239,0,0,0,0,0,0,0,0
021300001005286,0,0,0,0,0,0,0,0
021300001004002,43.8,23.1,1.3,0.6,0,42.1,26.3,0.2
021300004001001,1.2,0.8,0,0,0,1.2,0.9,0
021300001003005,5.2,2.3,0.1,0.1,0,5.2,2.6,0
021300001001020,3.7,2,0.1,0.1,0,3.3,2.5,0
021300001005291,0,0,0,0,0,0,0,0
021300001001004,0,0,0,0,0,0,0,0
021300001005476,0,0,0,0,0,0,0,0
021300001005240,0,0,0,0,0,0,0,0
021300001005311,0,0,0,0,0,0,0,0
021300001005222,0,0,0,0,0,0,0,0
021300001005247,0,0,0,0,0,0,0,0
021300001005425,0,0,0,0,0,0,0,0
021300001005144,0,0,0,0,0,0,0,0
021300001005562,0,0,0,0,0,0,0,0
021300001005124,0,0,0,0,0,0,0,0
021300004002003,0,0,0,0,0,0,0,0
021300001005210,0,0,0,0,0,0,0,0
021300001005220,0,0,0,0,0,0,0,0
021300003002002,4.5,4.7,0.3,0.2,0,4.4,5.2,0.1
021300003001007,35,36.8,2.4,1.4,0.3,34.3,40.7,0.6
021300001005409,0,0,0,0,0,0,0,0
021300002002001,29,15.3,0.7,0.5,0,25.8,19.6,0.1
021300001001019,27,14.2,0.7,0.5,0,24,18.2,0.1
021300001005601,0,0,0,0,0,0,0,0
021300001005117,0,0,0,0,0,0,0,0
021300001005004,0,0,0,0,0,0,0,0
021300001005555,0,0,0,0,0,0,0,0
021300001005000,0.3,0.2,0,0,0,0.3,0.2,0
021300001005046,0,0,0,0,0,0,0,0
021300001005589,0,0,0,0,0,0,0,0
021300001005093,0,0,0,0,0,0,0,0
021300001005533,0,0,0,0,0,0,0,0
021300001005607,0,0,0,0,0,0,0,0
021300001005590,0,0,0,0,0,0,0,0
021300001005494,0,0,0,0,0,0,0,0
021300001005486,0,0,0,0,0,0,0,0
021300001005099,0,0,0,0,0,0,0,0
021300001005021,0,0,0,0,0,0,0,0
021300001005084,0,0,0,0,0,0,0,0
021300001005565,0,0,0,0,0,0,0,0
021300001005248,0,0,0,0,0,0,0,0
021300001005308,0,0,0,0,0,0,0,0
021300001005319,0,0,0,0,0,0,0,0
021300001004020,10,5.3,0.3,0.1,0,9.6,6,0
021300002002031,5.2,4.4,0.3,0.1,0,4.8,5.1,0
021300003001001,0,0,0,0,0,0,0,0
021300003001003,32,33.6,2.2,1.3,0.3,31.4,37.2,0.6
021300003003006,0.4,0.4,0,0,0,0.4,0.4,0
021300003003007,0.6,0.6,0,0,0,0.5,0.6,0
021300001002007,22.6,11.9,0.7,0.3,0,21.7,13.5,0.1
021300001005474,0,0,0,0,0,0,0,0
021300001005242,1.7,0.9,0.1,0,0,1.7,1,0
021300001005489,0,0,0,0,0,0,0,0
021300001005197,0,0,0,0,0,0,0,0
021300001005513,0,0,0,0,0,0,0,0
021300001005052,0,0,0,0,0,0,0,0
021300001005056,0,0,0,0,0,0,0,0
021300001005453,0,0,0,0,0,0,0,0
021300001005298,0,0,0,0,0,0,0,0
021300001005358,0,0,0,0,0,0,0,0
021300001005143,0,0,0,0,0,0,0,0
021300004002007,0,0,0,0,0,0,0,0
021300001005501,0,0,0,0,0,0,0,0
021300001005603,0,0,0,0,0,0,0,0
021300001004010,0,0,0,0,0,0,0,0
021300001005322,0,0,0,0,0,0,0,0
021300001005079,0,0,0,0,0,0,0,0
021300001005344,0,0,0,0,0,0,0,0
021300001005254,0,0,0,0,0,0,0,0
021300001005357,0,0,0,0,0,0,0,0
021300001005561,0,0,0,0,0,0,0,0
021300001005549,0,0,0,0,0,0,0,0
021300001005134,0,0,0,0,0,0,0,0
021300001005395,0,0,0,0,0,0,0,0
021300001005481,0,0,0,0,0,0,0,0
021300001001018,16.5,8.7,0.4,0.3,0,14.7,11.2,0.1
021300001005066,0,0,0,0,0,0,0,0
021300001003001,20.5,8.9,0.6,0.4,0,20.3,10,0
021300001005345,0,0,0,0,0,0,0,0
021300001005413,0,0,0,0,0,0,0,0
021300002001001,43.1,37,2.2,1.1,0,40,42.8,0.3
021300002001005,0,0,0,0,0,0,0,0
021300001005215,8.2,4.3,0.2,0.1,0,7.9,4.9,0
021300001005045,0,0,0,0,0,0,0,0
021300001005493,0,0,0,0,0,0,0,0
021300001005560,0,0,0,0,0,0,0,0
021300001005485,0,0,0,0,0,0,0,0
021300001005205,0,0,0,0,0,0,0,0
021300001005002,0,0,0,0,0,0,0,0
021300001005592,0,0,0,0,0,0,0,0
021300001005132,0,0,0,0,0,0,0,0
021300001005135,0,0,0,0,0,0,0,0
021300001005089,0,0,0,0,0,0,0,0
021300002001029,6.3,5.4,0.3,0.2,0,5.8,6.2,0
021300002001025,2.5,2.1,0.1,0.1,0,2.3,2.4,0
021300002001026,10.6,9.1,0.5,0.3,0,9.9,10.6,0.1
021300002003004,3.5,3,0.2,0.1,0,3.3,3.5,0
021300002003010,6,5.1,0.3,0.2,0,5.6,6,0
021300003002003,31.8,33.4,2.1,1.3,0.3,31.2,37,0.6
021300003002004,7.8,8.2,0.5,0.3,0.1,7.7,9.1,0.1
021300003002026,5.2,5.5,0.4,0.2,0.1,5.1,6.1,0.1
021300003002034,0,0,0,0,0,0,0,0
021300003002008,5,5.3,0.3,0.2,0.1,4.9,5.8,0.1
021300001005140,0,0,0,0,0,0,0,0
021300001005128,0,0,0,0,0,0,0,0
021300001005181,0,0,0,0,0,0,0,0
021300001005187,0,0,0,0,0,0,0,0
021300001005026,0,0,0,0,0,0,0,0
021300001005030,0,0,0,0,0,0,0,0
021300001005048,0,0,0,0,0,0,0,0
021300001005538,0,0,0,0,0,0,0,0
021300001005121,0,0,0,0,0,0,0,0
021300004001000,57.2,36.8,2.1,1.9,0,54.9,43,0.1
021300001005260,0,0,0,0,0,0,0,0
021300004002021,12,7.8,0.4,0.4,0,11.6,9,0
021300001005330,0,0,0,0,0,0,0,0
021300001005463,0,0,0,0,0,0,0,0
021300004002019,0,0,0,0,0,0,0,0
021300001005211,0,0,0,0,0,0,0,0
021300001005575,0,0,0,0,0,0,0,0
021300002002019,1.7,0.9,0,0,0,1.5,1.1,0
021300004002009,26.8,17.3,1,0.9,0,25.7,20.1,0.1
021300004002016,0,0,0,0,0,0,0,0
021300001003010,0,0,0,0,0,0,0,0
021300003002020,0.9,1,0.1,0,0,0.9,1.1,0
021300001005482,0,0,0,0,0,0,0,0
021300001005537,0,0,0,0,0,0,0,0
021300001005498,0,0,0,0,0,0,0,0
021300001005201,0,0,0,0,0,0,0,0
021300001005512,0,0,0,0,0,0,0,0
021300001005331,0,0,0,0,0,0,0,0
021300001005294,0.6,0.4,0,0,0,0.6,0.5,0
021300001005388,0,0,0,0,0,0,0,0
021300001005219,0,0,0,0,0,0,0,0
021300001005401,0,0,0,0,0,0,0,0
021300001003013,35.8,15.5,1,0.7,0,35.4,17.5,0
021300003003024,9.6,6.2,0.4,0.3,0,9.2,7.2,0
021300003002035,3.2,3.3,0.2,0.1,0,3.1,3.7,0.1
021300001005432,0,0,0,0,0,0,0,0
021300001003003,0,0,0,0,0,0,0,0
021300002002013,10.1,5.3,0.3,0.2,0,9,6.8,0
021300002003002,15.3,13.1,0.8,0.4,0,14.2,15.2,0.1
021300001004016,0.4,0.2,0,0,0,0.4,0.3,0
021300001002005,21.3,11.2,0.6,0.3,0,20.4,12.7,0.1
021300001005245,0,0,0,0,0,0,0,0
021300001005387,0,0,0,0,0,0,0,0
021300001005385,0,0,0,0,0,0,0,0
021300001005384,0,0,0,0,0,0,0,0
021300001005390,0,0,0,0,0,0,0,0
021300001005381,0,0,0,0,0,0,0,0
021300001005273,0,0,0,0,0,0,0,0
021300001005528,0,0,0,0,0,0,0,0
021300001005186,0,0,0,0,0,0,0,0
021300001005180,0,0,0,0,0,0,0,0
021300001005054,0,0,0,0,0,0,0,0
021300001005058,0,0,0,0,0,0,0,0
021300001005023,0,0,0,0,0,0,0,0
021300001005041,0,0,0,0,0,0,0,0
021300001005263,0,0,0,0,0,0,0,0
021300001005067,0,0,0,0,0,0,0,0
021300001005434,0,0,0,0,0,0,0,0
021300004002015,31.6,20.4,1.2,1,0,30.3,23.8,0.1
021300001001000,0,0,0,0,0,0,0,0
021300001005265,0,0,0,0,0,0,0,0
021300001005283,0,0,0,0,0,0,0,0
021300001005306,0,0,0,0,0,0,0,0
021300004002002,0,0,0,0,0,0,0,0
021300002002004,18.9,9.9,0.5,0.3,0,16.8,12.7,0.1
021300002002023,0,0,0,0,0,0,0,0
021300004002030,19.9,12.8,0.7,0.7,0,19.1,14.9,0
021300001003006,9.6,4.2,0.3,0.2,0,9.5,4.7,0
021300001005408,0,0,0,0,0,0,0,0
021300001005472,0,0,0,0,0,0,0,0
021300003003026,0,0,0,0,0,0,0,0
021300004001002,0,0,0,0,0,0,0,0
021300001005449,0,0,0,0,0,0,0,0
021300001005362,0,0,0,0,0,0,0,0
021300001005016,0,0,0,0,0,0,0,0
021300001005141,0,0,0,0,0,0,0,0
021300001005161,0,0,0,0,0,0,0,0
021300004002006,1.2,0.8,0,0,0,1.2,0.9,0
021300001005552,0,0,0,0,0,0,0,0
021300001005162,0,0,0,0,0,0,0,0
021300001005288,0,0,0,0,0,0,0,0
021300001002000,111.9,59,3.3,1.6,0,107.6,67.1,0.5
021300001005083,0,0,0,0,0,0,0,0
021300001001023,0.4,0.2,0,0,0,0.4,0.2,0
021300001005277,0,0,0,0,0,0,0,0
021300001005405,0,0,0,0,0,0,0,0
021300001005024,0,0,0,0,0,0,0,0
021300001005200,0,0,0,0,0,0,0,0
021300001005522,0,0,0,0,0,0,0,0
021300001005044,0,0,0,0,0,0,0,0
021300001005166,0,0,0,0,0,0,0,0
021300001005208,0,0,0,0,0,0,0,0
021300003003015,7.3,7.6,0.5,0.3,0.1,7.1,8.4,0.1
021300001005296,0,0,0,0,0,0,0,0
021300002002002,1.7,0.9,0,0,0,1.5,1.1,0
021300001005420,0,0,0,0,0,0,0,0
021300001005414,0,0,0,0,0,0,0,0
021300001005278,0,0,0,0,0,0,0,0
021300001005478,0,0,0,0,0,0,0,0
021300001005398,0,0,0,0,0,0,0,0
021300001004006,23,12.1,0.7,0.3,0,22.1,13.8,0.1
021300001005082,0,0,0,0,0,0,0,0
021300001005318,0,0,0,0,0,0,0,0
021300004001010,12.3,15.4,1.8,2.3,0.2,13,18.5,0
021300001005400,0,0,0,0,0,0,0,0
021300002002025,4.4,2.3,0.1,0.1,0,3.9,3,0
021300001005249,0,0,0,0,0,0,0,0
021300002002016,7.1,3.7,0.2,0.1,0,6.3,4.8,0
021300002002010,10.1,5.3,0.3,0.2,0,9,6.8,0
021300001005290,0,0,0,0,0,0,0,0
021300001005310,0,0,0,0,0,0,0,0
021300002002007,17.2,9.1,0.4,0.3,0,15.3,11.6,0.1
021300004002014,0.6,0.4,0,0,0,0.6,0.5,0
021300001005535,0,0,0,0,0,0,0,0
021300001005152,0,0,0,0,0,0,0,0
021300001005370,0,0,0,0,0,0,0,0
021300001005127,0,0,0,0,0,0,0,0
021300001005595,0,0,0,0,0,0,0,0
021300001005097,0,0,0,0,0,0,0,0
021300001005488,0,0,0,0,0,0,0,0
021300001005098,0,0,0,0,0,0,0,0
021300001005495,0,0,0,0,0,0,0,0
021300001005153,0,0,0,0,0,0,0,0
021300001005106,0,0,0,0,0,0,0,0
021300001005557,0,0,0,0,0,0,0,0
021300001005511,0,0,0,0,0,0,0,0
021300001005431,0,0,0,0,0,0,0,0
021300001001013,0.9,0.4,0,0,0,0.9,0.4,0
021300001005227,0,0,0,0,0,0,0,0
021300001005234,0,0,0,0,0,0,0,0
021300001005280,0,0,0,0,0,0,0,0
021300004002004,28,18,1,0.9,0,26.9,21,0.1
021300001005087,0,0,0,0,0,0,0,0
021300004002022,8.4,5.4,0.3,0.3,0,8.1,6.3,0
021300001005416,0,0,0,0,0,0,0,0
021300001005483,0,0,0,0,0,0,0,0
021300002001007,0,0,0,0,0,0,0,0
021300002002015,17.2,9.1,0.4,0.3,0,15.3,11.6,0.1
021300002002012,13.5,7.1,0.3,0.2,0,12,9.1,0
021300002001013,9,7.7,0.5,0.2,0,8.4,8.9,0.1
021300001005243,0,0,0,0,0,0,0,0
021300001005091,0,0,0,0,0,0,0,0
021300001005218,0,0,0,0,0,0,0,0
021300001004004,28.2,14.9,0.8,0.4,0,27.1,16.9,0.1
021300004002011,75.2,48.5,2.8,2.5,0,72.2,56.6,0.2
021300001005440,0,0,0,0,0,0,0,0
021300002001036,3.3,2.8,0.2,0.1,0,3,3.3,0
021300002001004,15.3,13.1,0.8,0.4,0,14.2,15.2,0.1
021300002001035,0.3,0.2,0,0,0,0.3,0.3,0
021300001003012,0,0,0,0,0,0,0,0
021300001005436,2.2,1.1,0.1,0,0,2.1,1.3,0
021300002002021,0,0,0,0,0,0,0,0
021300001003000,100.5,43.4,2.8,2,0,99.4,49.1,0
021300001005274,0,0,0,0,0,0,0,0
021300001005521,0,0,0,0,0,0,0,0
021300001005060,0,0,0,0,0,0,0,0
021300001005172,0,0,0,0,0,0,0,0
021300001005541,0,0,0,0,0,0,0,0
021300001005173,0,0,0,0,0,0,0,0
021300001005480,2.6,1.4,0.1,0,0,2.5,1.6,0
021300001004014,6.1,3.2,0.2,0.1,0,5.8,3.6,0
021300002002000,0,0,0,0,0,0,0,0
021300001005492,0,0,0,0,0,0,0,0
021300001005110,0,0,0,0,0,0,0,0
021300001005051,0,0,0,0,0,0,0,0
021300001005027,0,0,0,0,0,0,0,0
021300001005170,0,0,0,0,0,0,0,0
021300001005316,0,0,0,0,0,0,0,0
021300001005229,0,0,0,0,0,0,0,0
021300001005217,0,0,0,0,0,0,0,0
021300001005237,0,0,0,0,0,0,0,0
021300002001020,5.5,4.7,0.3,0.1,0,5.1,5.4,0
021300002003018,7.4,6.3,0.4,0.2,0,6.8,7.3,0.1
021300002003008,7.1,6.1,0.4,0.2,0,6.6,7,0.1
021300003002011,1.1,1.2,0.1,0,0,1.1,1.3,0
021300001005102,0,0,0,0,0,0,0,0
021300004002010,0.6,0.4,0,0,0,0.6,0.5,0
021300003003004,0,0,0,0,0,0,0,0
021300001005418,0,0,0,0,0,0,0,0
021300003002009,2,2.2,0.1,0.1,0,2,2.4,0
021300003003019,0,0,0,0,0,0,0,0
021300001005606,0,0,0,0,0,0,0,0
021300002001002,18.3,15.7,0.9,0.5,0,17,18.2,0.1
021300004002027,0,0,0,0,0,0,0,0
021300004002028,0.6,0.4,0,0,0,0.6,0.5,0
021300001005505,0,0,0,0,0,0,0,0
021300004001008,4.9,6.2,0.7,0.9,0.1,5.2,7.5,0
021300003003010,13.2,13.9,0.9,0.5,0.1,13,15.4,0.2
021300001005447,0,0,0,0,0,0,0,0
021300001005582,0,0,0,0,0,0,0,0
021300003003027,0,0,0,0,0,0,0,0
021300001005328,0,0,0,0,0,0,0,0
021300003002025,0,0,0,0,0,0,0,0
021300004002029,2.4,1.6,0.1,0.1,0,2.3,1.8,0
021300001004007,7.8,4.1,0.2,0.1,0,7.5,4.7,0
021300001005252,0,0,0,0,0,0,0,0
021300004002000,2.4,1.6,0.1,0.1,0,2.3,1.8,0
021300001005509,0,0,0,0,0,0,0,0
021300001005496,0,0,0,0,0,0,0,0
021300001005525,0,0,0,0,0,0,0,0
021300001005484,0,0,0,0,0,0,0,0
021300001005515,0,0,0,0,0,0,0,0
021300001005194,0,0,0,0,0,0,0,0
021300001002003,17.4,9.1,0.5,0.2,0,16.7,10.4,0.1
021300001005507,0,0,0,0,0,0,0,0
021300001005591,0,0,0,0,0,0,0,0
021300001005369,0,0,0,0,0,0,0,0
021300001005382,0,0,0,0,0,0,0,0
021300001005346,0,0,0,0,0,0,0,0
021300001005125,0,0,0,0,0,0,0,0
021300001005043,0,0,0,0,0,0,0,0
021300001005107,0,0,0,0,0,0,0,0
021300001005165,0,0,0,0,0,0,0,0
021300001005057,0,0,0,0,0,0,0,0
021300001005539,0,0,0,0,0,0,0,0
021300001005015,0,0,0,0,0,0,0,0
021300001005600,0,0,0,0,0,0,0,0
021300001005151,0,0,0,0,0,0,0,0
021300001005195,0,0,0,0,0,0,0,0
021300001005105,0,0,0,0,0,0,0,0
021300001005119,0,0,0,0,0,0,0,0
021300003003020,0,0,0,0,0,0,0,0
021300001005324,0,0,0,0,0,0,0,0
021300001005081,0,0,0,0,0,0,0,0
021300001005569,0,0,0,0,0,0,0,0
021300001005074,0,0,0,0,0,0,0,0
021300001005178,0,0,0,0,0,0,0,0
021300001005145,0,0,0,0,0,0,0,0
021300001005554,0,0,0,0,0,0,0,0
021300001005544,0,0,0,0,0,0,0,0
021300001005543,0,0,0,0,0,0,0,0
021300001005604,0,0,0,0,0,0,0,0
021300001005558,0,0,0,0,0,0,0,0
021300001005179,0,0,0,0,0,0,0,0
021300001005100,0,0,0,0,0,0,0,0
021300001005563,0,0,0,0,0,0,0,0
021300001005050,0,0,0,0,0,0,0,0
021300001005039,0,0,0,0,0,0,0,0
021300001005517,0,0,0,0,0,0,0,0
021300001005029,0,0,0,0,0,0,0,0
021300001005518,0,0,0,0,0,0,0,0
021300001005503,0,0,0,0,0,0,0,0
021300001005010,0,0,0,0,0,0,0,0
021300001005430,0,0,0,0,0,0,0,0
021300001005175,0,0,0,0,0,0,0,0
021300001005514,0,0,0,0,0,0,0,0
021300001005196,0,0,0,0,0,0,0,0
021300001005147,0,0,0,0,0,0,0,0
021300001005049,0,0,0,0,0,0,0,0
021300001005032,0,0,0,0,0,0,0,0
021300001005101,0,0,0,0,0,0,0,0
021300004002018,0,0,0,0,0,0,0,0
021300004001016,0,0,0,0,0,0,0,0
021300001004003,3.5,1.8,0.1,0,0,3.3,2.1,0
021300001002004,0,0,0,0,0,0,0,0
021300001005457,0,0,0,0,0,0,0,0
021300001005465,0,0,0,0,0,0,0,0
021300004002025,51.1,33,1.9,1.7,0,49.1,38.5,0.1
021300001005421,0,0,0,0,0,0,0,0
021300001005506,0,0,0,0,0,0,0,0
021300001005112,0,0,0,0,0,0,0,0
021300001005188,0,0,0,0,0,0,0,0
021300001005380,0,0,0,0,0,0,0,0
021300001005553,0,0,0,0,0,0,0,0
021300001005059,0,0,0,0,0,0,0,0
021300001005070,0,0,0,0,0,0,0,0
021300001005570,0,0,0,0,0,0,0,0
021300001005446,0,0,0,0,0,0,0,0
021300001005454,0,0,0,0,0,0,0,0
021300001005378,0,0,0,0,0,0,0,0
021300001005376,0,0,0,0,0,0,0,0
021300001005351,0,0,0,0,0,0,0,0
021300001005339,0,0,0,0,0,0,0,0
021300001005353,0,0,0,0,0,0,0,0
021300001005223,0,0,0,0,0,0,0,0
021300001005076,0,0,0,0,0,0,0,0
021300001005139,0,0,0,0,0,0,0,0
021300001005586,0,0,0,0,0,0,0,0
021300001005064,0,0,0,0,0,0,0,0
021300004002008,0.3,0.2,0,0,0,0.3,0.2,0
021300001005307,0,0,0,0,0,0,0,0
021300001005584,0,0,0,0,0,0,0,0
021300004001006,7.5,4.8,0.3,0.2,0,7.2,5.7,0
021300002002027,67.2,35.3,1.7,1.2,0,59.7,45.3,0.2
021300002002034,8.4,4.4,0.2,0.2,0,7.5,5.7,0
021300001005258,0,0,0,0,0,0,0,0
021300002002033,2.5,2.1,0.1,0.1,0,2.3,2.4,0
021300001005236,0,0,0,0,0,0,0,0
021300001005267,0,0,0,0,0,0,0,0
021300001005309,0,0,0,0,0,0,0,0
021300002001014,6,5.1,0.3,0.2,0,5.6,6,0
021300002001019,15.5,13.3,0.8,0.4,0,14.4,15.4,0.1
021300001005444,0,0,0,0,0,0,0,0
021300003002021,0,0,0,0,0,0,0,0
021300002003016,48.8,41.9,2.5,1.2,0,45.3,48.5,0.4
021300002003006,4.4,3.7,0.2,0.1,0,4.1,4.3,0
021300001005445,0,0,0,0,0,0,0,0
021300003001004,4.3,4.5,0.3,0.2,0,4.2,5,0.1
021300003001005,4.1,4.3,0.3,0.2,0,4,4.8,0.1
021300003002001,0.4,0.4,0,0,0,0.4,0.4,0
021300003002022,0,0,0,0,0,0,0,0
021300003002014,0,0,0,0,0,0,0,0
021300003003025,2.6,2.7,0.2,0.1,0,2.6,3,0
021300001005451,0,0,0,0,0,0,0,0
021300004001003,1.5,1,0.1,0,0,1.4,1.1,0
021300001005329,0.6,0.4,0,0,0,0.6,0.5,0
021300001004018,0,0,0,0,0,0,0,0
021300004002013,0.6,0.4,0,0,0,0.6,0.5,0
021300001001021,6.4,3.4,0.2,0.1,0,5.7,4.3,0
021300001005190,0,0,0,0,0,0,0,0
021300001005206,0,0,0,0,0,0,0,0
021300001005191,0,0,0,0,0,0,0,0
021300001005410,0,0,0,0,0,0,0,0
021300001005284,0,0,0,0,0,0,0,0
021300001005292,0,0,0,0,0,0,0,0
021300001005377,0,0,0,0,0,0,0,0
021300001005238,0,0,0,0,0,0,0,0
021300001005399,0,0,0,0,0,0,0,0
021300001005379,0,0,0,0,0,0,0,0
021300001005300,0,0,0,0,0,0,0,0
021300001005304,0,0,0,0,0,0,0,0
021300001005359,0,0,0,0,0,0,0,0
021300001005475,0,0,0,0,0,0,0,0
021300001005452,0,0,0,0,0,0,0,0
021300001005350,0,0,0,0,0,0,0,0
021300001005088,0,0,0,0,0,0,0,0
021300001005393,0,0,0,0,0,0,0,0
021300003003029,0,0,0,0,0,0,0,0
021300001005244,0,0,0,0,0,0,0,0
021300001005269,0,0,0,0,0,0,0,0
021300001005364,0,0,0,0,0,0,0,0
021300004001014,0,0,0,0,0,0,0,0
021300001002002,26.5,13.9,0.8,0.4,0,25.4,15.9,0.1
021300001005022,0,0,0,0,0,0,0,0
021300001005008,0,0,0,0,0,0,0,0
021300001005012,0,0,0,0,0,0,0,0
021300001005372,0,0,0,0,0,0,0,0
021300001005297,0,0,0,0,0,0,0,0
021300001005348,0,0,0,0,0,0,0,0
021300001002006,14.8,7.8,0.4,0.2,0,14.2,8.8,0.1
021300002003017,3.5,3,0.2,0.1,0,3.3,3.5,0
021300001005279,0,0,0,0,0,0,0,0
021300001005257,0,0,0,0,0,0,0,0
021300004002020,0,0,0,0,0,0,0,0
021300001005556,0,0,0,0,0,0,0,0
021300001005103,0,0,0,0,0,0,0,0
021300001005156,0,0,0,0,0,0,0,0
021300001005547,0,0,0,0,0,0,0,0
021300001005192,0,0,0,0,0,0,0,0
021300002003020,3.5,3,0.2,0.1,0,3.3,3.5,0
021300003002010,2.6,2.7,0.2,0.1,0,2.6,3,0
021300002003014,0.8,0.7,0,0,0,0.8,0.8,0
021300002001017,46.6,40,2.4,1.2,0,43.3,46.3,0.4
021300001005466,0,0,0,0,0,0,0,0
021300001005464,0,0,0,0,0,0,0,0
021300001005460,0,0,0,0,0,0,0,0
021300001005470,0,0,0,0,0,0,0,0
021300002003001,18.5,15.9,0.9,0.5,0,17.2,18.4,0.1
021300001005264,0,0,0,0,0,0,0,0
021300001005287,0,0,0,0,0,0,0,0
021300001005326,0,0,0,0,0,0,0,0
021300001005281,0,0,0,0,0,0,0,0
021300001005403,0,0,0,0,0,0,0,0
021300003003014,0,0,0,0,0,0,0,0
021300001005063,0,0,0,0,0,0,0,0
021300001005441,0,0,0,0,0,0,0,0
021300001005276,0,0,0,0,0,0,0,0
021300001005314,0,0,0,0,0,0,0,0
021300001005320,0,0,0,0,0,0,0,0
021300002002020,0,0,0,0,0,0,0,0
021300002002018,12.2,6.4,0.3,0.2,0,10.8,8.2,0
021300002002022,0,0,0,0,0,0,0,0
021300002002014,36.8,19.3,0.9,0.7,0,32.7,24.8,0.1
021300002002017,6.4,3.4,0.2,0.1,0,5.7,4.3,0
021300004001013,12.3,15.4,1.8,2.3,0.2,13,18.5,0
021300002001010,4.4,3.7,0.2,0.1,0,4.1,4.3,0
021300001005404,0,0,0,0,0,0,0,0
021300003003023,0,0,0,0,0,0,0,0
021300001005221,0,0,0,0,0,0,0,0
021300001005225,0,0,0,0,0,0,0,0
021300001005270,0,0,0,0,0,0,0,0
021300003002024,0,0,0,0,0,0,0,0
021300001005334,0,0,0,0,0,0,0,0
021300003002006,1.5,1.6,0.1,0.1,0,1.5,1.7,0
021300001001007,2.6,1.1,0.1,0.1,0,2.6,1.3,0
021300003002013,3,3.1,0.2,0.1,0,2.9,3.5,0.1
021300001005442,0,0,0,0,0,0,0,0
021300001005216,0,0,0,0,0,0,0,0
021300002001003,4.1,3.5,0.2,0.1,0,3.8,4.1,0
021300002001011,0,0,0,0,0,0,0,0
021300002001018,4.4,3.7,0.2,0.1,0,4.1,4.3,0
021300002001034,3.8,3.3,0.2,0.1,0,3.5,3.8,0
021300001004013,18.7,9.8,0.5,0.3,0,17.9,11.2,0.1
021300002002005,0,0,0,0,0,0,0,0
021300001005461,0,0,0,0,0,0,0,0
021300001001002,0,0,0,0,0,0,0,0
021300001001001,3.5,1.5,0.1,0.1,0,3.5,1.7,0
021300002002030,24,20.6,1.2,0.6,0,22.3,23.8,0.2
021300001005069,0,0,0,0,0,0,0,0
021300001005163,0,0,0,0,0,0,0,0
021300001005108,0,0,0,0,0,0,0,0
021300001005502,0,0,0,0,0,0,0,0
021300001005122,0,0,0,0,0,0,0,0
021300001005204,0,0,0,0,0,0,0,0
021300001005017,0,0,0,0,0,0,0,0
021300001005109,0,0,0,0,0,0,0,0
021300001005104,0,0,0,0,0,0,0,0
021300001005559,0,0,0,0,0,0,0,0
021300001005530,0,0,0,0,0,0,0,0
021300001005500,0,0,0,0,0,0,0,0
021300001005034,0,0,0,0,0,0,0,0
021300001005428,0,0,0,0,0,0,0,0
021300001005588,0,0,0,0,0,0,0,0
021300002003019,0.5,0.5,0,0,0,0.5,0.5,0
021300002003011,1.1,0.9,0.1,0,0,1,1.1,0
021300002003007,3,2.6,0.2,0.1,0,2.8,3,0
021300003001010,11.2,11.7,0.8,0.4,0.1,11,13,0.2
021300001005450,0,0,0,0,0,0,0,0
021300001001003,7,3,0.2,0.1,0,6.9,3.4,0
021300001001016,35.8,18.8,0.9,0.7,0,31.8,24.1,0.1
021300001001014,1.7,0.8,0,0,0,1.7,0.9,0
021300001005126,0,0,0,0,0,0,0,0
021300001005019,0,0,0,0,0,0,0,0
021300001005120,0,0,0,0,0,0,0,0
021300001005176,0,0,0,0,0,0,0,0
021300001005111,0,0,0,0,0,0,0,0
021300001005130,0,0,0,0,0,0,0,0
021300001005028,0,0,0,0,0,0,0,0
021300001005031,0,0,0,0,0,0,0,0
021300001003007,3.1,1.3,0.1,0.1,0,3,1.5,0
021300002003005,5.2,4.4,0.3,0.1,0,4.8,5.1,0
021300004001005,52.3,33.7,1.9,1.7,0,50.3,39.4,0.1
021300001005458,0,0,0,0,0,0,0,0
021300001005536,0,0,0,0,0,0,0,0
021300003003008,30.7,32.3,2.1,1.2,0.3,30.1,35.7,0.5
021300003003017,0,0,0,0,0,0,0,0
021300001005411,0,0,0,0,0,0,0,0
021300001005228,0,0,0,0,0,0,0,0
021300001005299,0,0,0,0,0,0,0,0
021300001005295,0,0,0,0,0,0,0,0
021300002002009,35.8,18.8,0.9,0.7,0,31.8,24.1,0.1
021300001005025,0,0,0,0,0,0,0,0
021300001005009,0,0,0,0,0,0,0,0
021300001005006,0,0,0,0,0,0,0,0
021300001005471,0,0,0,0,0,0,0,0
021300001005504,0,0,0,0,0,0,0,0
021300003003022,0.2,0.2,0,0,0,0.2,0.2,0
021300001001015,0,0,0,0,0,0,0,0
021300001005526,0,0,0,0,0,0,0,0
