GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18151000030,18,151,000030,217,98,14,4,187,116,23,1,191,128,9,0,236,77,188,134
18151000040,18,151,000040,285,89,16,5,260,113,22,1,249,132,13,0,296,83,248,134
18151000050,18,151,000050,539,168,31,8,478,220,49,0,501,214,31,0,558,166,464,263
18151000060,18,151,000060,565,242,42,4,520,281,51,0,538,298,18,0,630,191,492,333
18151000070,18,151,000070,706,260,42,12,619,314,77,1,618,347,42,0,747,235,617,373
18151000080,18,151,000080,510,178,35,3,456,218,45,0,459,235,22,0,545,152,430,265
18151000090,18,151,000090,471.6,181.8,17.5,4.9,430.8,204.2,37,1,435.6,221.7,17.5,0,522.2,134.2,418.1,239.2
18151000100,18,151,000100,445.4,121.2,25.5,5.1,399.2,167.8,35,0,376.4,202.3,23.5,0,476.8,110.8,382.9,208.8
18151000110,18,151,000110,416,226,42,16,379,261,51,1,380,277,32,0,455,210,364,317
18151000120,18,151,000120,545.1,265.5,38.8,9.2,472.8,331.4,49.3,0,479.2,357.7,16.7,0,601.1,221,472.6,374.5
18151000130,18,151,000130,422.9,225,39.7,17.8,371.3,268.6,61.5,1,390.1,275.6,33.7,0,494.2,185.4,384.1,298.5
18151000140,18,151,000140,315.4,183.4,33.6,12.2,292.4,193.1,54,0,289.7,221.3,23.5,0,350.1,177.1,281.3,250.9
18151000150,18,151,000150,457.6,186.1,33.9,8.8,404.4,223.8,55.2,1,420.9,235.4,28.1,0,497.6,166.5,397,268.1
18151000160,18,151,000160,575,205,35,11,533,238,56,0,555,246,21,0,628,164,534,268
18151000170,18,151,000170,757,250,51,8,697,302,61,0,692,330,32,0,811,215,659,372
18151000180,18,151,000180,133,23,1,4,118,27,14,1,116,33,6,0,132,22,110,42
18151000190,18,151,000190,739,153,34,9,640,231,60,0,659,238,34,0,764,154,626,291
18151000200,18,151,000200,385,119,24,7,345,145,41,0,346,166,18,0,412,102,338,183
18151000210,18,151,000210,459,181,34,10,396,234,58,1,400,256,28,1,487,169,404,271
18151000220,18,151,000220,355,119,23,3,321,133,42,1,333,133,27,0,372,105,324,159
18151000230,18,151,000230,237,63,20,0,213,87,19,0,214,94,8,0,247,62,199,111
18153000010,18,153,000010,267,83,21,0,182,163,22,0,153,201,13,0,226,97,178,165
18153000020,18,153,000020,371,119,18,5,223,249,23,0,196,305,7,0,269,172,196,277
18153000030,18,153,000030,303,116,29,5,231,200,22,0,205,238,11,0,278,140,238,199
18153000040,18,153,000040,282.6,128.2,16.8,0,193.6,183.7,24.7,0,174.8,213.3,11.8,0,243.1,140.1,204.5,190.6
18153000050,18,153,000050,422.4,103.8,15.2,3,282.4,227.3,33.3,0,245.2,284.7,12.2,0,361.9,140.9,284.5,247.4
18153000060,18,153,000060,301,72,6,5,224,144,19,0,214,163,7,1,272,93,208,165
18153000070,18,153,000070,169.2,65.3,10.9,4,111.8,126.7,7.9,0,94,155.3,1,0,141.5,81.1,112.8,128.6
18153000080,18,153,000080,119,52,6,3,74,91,9,1,67,109,3,1,97,67,83,87
18153000090,18,153,000090,151.8,56.7,9.1,0,92.2,111.3,8.1,0,85,122.7,6,0,121.5,67.9,93.2,104.4
18153000100,18,153,000100,444,124,21,3,320,236,28,0,254,326,11,0,386,151,296,282
18153000110,18,153,000110,246,113,19,2,158,190,23,0,125,234,14,0,209,139,157,201
18153000120,18,153,000120,369,214,22,6,233,336,32,0,219,384,9,0,307,233,251,321
18153000130,18,153,000130,304,129.1,12.2,1.1,181.8,228.1,21.3,2,158.2,274,7.2,1,246,160.6,182.6,240.4
18153000140,18,153,000140,146,91.4,12.9,3,102.3,134.1,16.9,0,80.5,165.9,4,0,121.2,108.3,111.3,131.1
18153000150,18,153,000150,466,139.5,13.9,5.9,320.9,272.8,22.8,0,276.4,333.1,10.9,0,396.8,173.1,308.1,292.5
18153000160,18,153,000160,543,187,25,4,372,337,32,0,319,417,13,0,467,202,364,352
18153000170,18,153,000170,380,77,15,2,262,178,26,0,242,208,9,0,323,108,272,170
18153000180,18,153,000180,227,99,9,0,166,153,10,0,143,182,5,1,204,112,165,160
18153000190,18,153,000190,139,34,5,2,91,68,8,0,82,92,3,0,110,45,93,71
18153000200,18,153,000200,487,109,21,0,343,227,40,0,290,312,18,0,400,135,317,250
18155000010,18,155,000010,258,109,17,7,226,145,14,0,212,163,4,0,238,134,216,162
18155000020,18,155,000020,153,52,6,2,140,69,5,0,130,77,2,0,139,60,129,72
18155000030,18,155,000030,137.6,49,6.9,0,127.1,60.6,4.7,0,127.5,60.9,2.6,0,135.2,49.4,123.6,64.1
18155000040,18,155,000040,137.4,36,15.1,0,127.9,47.4,11.3,0,117.5,52.1,10.4,0,129.8,43.6,120.4,55.9
18155000050,18,155,000050,236,128,17,19,208,166,15,0,202,168,12,0,220,146,195,188
18155000060,18,155,000060,387,173,19,14,342,227,19,0,306,265,12,0,371,190,323,250
18155000070,18,155,000070,199,85,13,3,174,112,8,0,156,131,5,0,179,98,160,120
18155000080,18,155,000080,105,35.4,5.1,2.1,96.6,39.7,5.2,0,97.5,40.9,4.1,0,103.8,33.5,95.4,39.9
18155000090,18,155,000090,269,34.6,6.9,8.9,233.4,65.3,14.8,0,219.5,77.1,11.9,0,251.2,44.5,215.6,79.1
18155000100,18,155,000100,140,61,10,2,115,82,12,0,112,87,7,0,133,68,115,84
18155000110,18,155,000110,273,74,12,5,248,98,9,0,237,110,10,0,262,76,237,107
18155000120,18,155,000120,263,93,23,7,222,130,21,1,199,147,19,0,240,114,210,150
18157000010,18,157,000010,822.2,547.3,75.1,25.8,816.2,593.2,62.9,0.9,826.1,623,26.5,0,939.5,487.4,767.7,691.3
18157000020,18,157,000020,161.5,94,10.9,2.7,161.9,98.6,8.9,0,165,100.6,3.1,0,186.4,73.8,157.7,108
18157000030,18,157,000030,302.9,234.6,26.2,15,302.9,245.9,26.2,0.9,299.1,263.6,10.3,0,345.9,212.2,280.4,288.9
18157000040,18,157,000040,254.3,205.8,27.9,4.5,248.9,221.1,25.2,0,242.7,237.3,9,0,287.6,190.5,236.4,248.1
18157000050,18,157,000050,93.4,80.3,12.8,3.7,87.1,89.3,13.3,0.1,86.5,95.7,5.9,0,105,78.5,84.9,101.2
18157000060,18,157,000060,244.9,173,29.1,7.8,199.2,203.1,44.7,1,213.8,208.9,23.3,0,253.6,180.7,220.6,222.5
18157000070,18,157,000070,204.3,199.9,41.4,11.2,176.9,234.6,43.9,0,176.9,253.6,20.7,0,229.6,210.2,178.2,266.1
18157000080,18,157,000080,154.7,190.3,23.6,11.6,131.8,209.7,32.4,0,136.5,217.8,19.7,0,165.3,196.8,144.1,225
18157000090,18,157,000090,366.4,203.5,31,14.6,354,232.1,31.4,0,350,246.9,19.4,0,391.9,204.7,351.8,258.2
18157000100,18,157,000100,336.6,280.6,38,8.5,303.6,299.4,54,0,308.2,312.8,33.9,0,360.1,275.7,288.4,362.8
18157000110,18,157,000110,241,271,42,11,234,302,31,0,239,310,18,0,283,261,232,322
18157000120,18,157,000120,189,260,40,19,187,269,50,1,193,283,30,0,210,281,191,309
18157000130,18,157,000130,100,168,29,15,90,185,31,0,86,190,28,0,112,188,92,209
18157000140,18,157,000140,320.9,221.9,31.9,12,295.4,253.5,34.5,0,295.8,273.3,17.7,0,347,224.6,290.8,291
18157000150,18,157,000150,266,281,46,20,253,316,45,1,261,319,31,0,314,277,272,327
18157000160,18,157,000160,102,166,12,5,92,170,21,1,96,174,12,0,117,157,98,178
18157000170,18,157,000170,88,206,36,11,95,219,23,1,92,227,16,0,107,219,98,229
18157000180,18,157,000180,164,133,15,6,135,157,22,0,151,155,8,0,173,130,158,153
18157000190,18,157,000190,243,250,31,12,211,268,48,1,232,276,21,0,260,249,232,285
18157000200,18,157,000200,241,257,39,18,226,276,49,1,220,302,28,0,290,251,239,307
18157000210,18,157,000210,236,265,33,7,217,276,44,0,214,296,21,0,259,259,218,314
18157000220,18,157,000220,56,112,15,7,57,112,19,0,59,114,15,0,73,110,69,118
18157000230,18,157,000230,112,259,40,27,120,281,38,0,119,289,31,0,145,276,126,298
18157000240,18,157,000240,123,497,39,15,135,476,43,0,117,367,29,0,151,347,131,373
18157000250,18,157,000250,76.9,92.2,7.4,7.2,61,100.2,17.3,0,64.9,103.4,11.2,0,78.4,96.8,71,104.4
18157000260,18,157,000260,229.2,246.8,49.2,8.1,227.1,247.9,52.3,0,224.1,267,35.1,0,270.3,245.9,225.2,290
18157000270,18,157,000270,170.8,247.2,26.8,12.9,147.9,265.1,38.7,0,158.9,275,17.9,0,187.7,262.1,164.8,284
18157000280,18,157,000280,259,181,35,15,211,233,44,0,222,237,27,0,262,211,208,264
18157000290,18,157,000290,324,451,46,21,313,465,54,1,304,499,28,1,395,418,305,517
18157000300,18,157,000300,253.1,367.8,32.6,13.8,269,368.8,24.7,0,254.1,387.6,18.8,0,300.6,337.2,266,388.6
18157000310,18,157,000310,329,300,47,15,325,315,47,0,325,336,26,0,372,293,324,348
18157000320,18,157,000320,167,161,20,7,157,179,18,0,142,198,13,0,172,166,151,198
18157000330,18,157,000330,254,212,25,10,225,229,40,0,233,238,22,0,272,208,244,252
18157000340,18,157,000340,288,217,40,9,255,247,45,1,264,259,23,0,311,221,262,275
18157000350,18,157,000350,345,310,35,13,321,326,55,0,321,357,25,0,386,295,331,363
18157000360,18,157,000360,100,119,17,9,95,121,23,1,98,124,16,2,109,123,99,137
18157000370,18,157,000370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000380,18,157,000380,157,42,7,6,153,49,10,0,152,60,3,0,174,35,137,73
18157000390,18,157,000390,451,182,34,9,419,209,48,0,407,233,34,0,487,165,406,258
18157000400,18,157,000400,271,98,32,4,234,131,40,0,236,144,24,0,279,120,235,167
18157000410,18,157,000410,633.6,276,47.7,14.9,600.9,304.8,55.6,1,614.9,319.7,22.8,1,679.6,247.1,583.1,366.4
18157000420,18,157,000420,258.7,108.6,23.7,4,253.7,121.4,23.7,0,262.6,125.4,7.9,1,303.1,89.8,251.8,144.1
18157000430,18,157,000430,477.8,211,39.7,9.2,464.4,238.5,38.8,0,462.6,259.7,17.3,1,519.5,194.6,446.2,281.3
18157000440,18,157,000440,607,289,45,15,584,305,62,0,569,347,32,0,647,276,570,368
18157000450,18,157,000450,527.9,325.3,56.9,16,510,358.3,51.9,1,510,378.2,27.9,0,587.8,301.4,511,397.2
18157000460,18,157,000460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000470,18,157,000470,300,93,25,5,284,114,27,0,281,123,18,0,328,79,278,141
18157000480,18,157,000480,252.4,118.4,22.6,4.4,212.6,150,31.8,0.7,227.6,148.9,17.1,0.7,263.1,123.5,222.5,167.7
18157000490,18,157,000490,656.2,205.4,42.9,8.2,586.4,268.4,55.7,1.2,608.7,270.7,26.9,0.3,684.3,191.7,589.2,304.8
18157000500,18,157,000500,333.4,118.1,17.5,10.5,308,143.6,27.5,0.1,310.7,153.4,15.9,0.1,347.5,113.8,283.2,186.5
18157000510,18,157,000510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000520,18,157,000520,314,112,24,7,283,143,32,0,296,149,11,0,347,97,286,167
18157000530,18,157,000530,470.1,310,52.8,19.8,461.4,350.9,36.9,3,452.1,363.3,27.7,3,553.7,254.6,444.9,389.5
18157000540,18,157,000540,257.6,172,27.7,5.9,247.1,191.2,20.1,0,253.4,195.4,13.3,0,295.8,152,254.1,200.6
18157000550,18,157,000550,429.1,214.7,45.2,6.4,423,226.2,46.5,0.1,418.3,249,27.4,0.1,487.2,180.7,403.5,282.8
18157000560,18,157,000560,269,154,32,9,264,172,28,1,268,174,19,0,303,143,250,205
18157000570,18,157,000570,315.3,251.3,36,14.7,302.9,279.6,28.3,0.9,296.3,298.6,15.3,0.9,361,228.4,287.4,317.6
18157000580,18,157,000580,387,229,45,11,366,261,45,0,374,264,30,0,444,213,396,266
18157000590,18,157,000590,343,280.8,30.6,10.9,354.7,290.5,25.1,0,368,290.7,10.9,0,395.6,256.4,347.7,311.4
18157000600,18,157,000600,213,228,35,8,222,232,28,0,226,241,15,0,267,196,214,252
18157000610,18,157,000610,524,210,43,4,474,264,42,0,469,288,21,0,570,182,465,303
18157000620,18,157,000620,142,93,11,1,133,106,12,0,142,101,6,0,148,88,128,115
18157000630,18,157,000630,326,313,58,16,316,351,46,1,344,340,29,0,403,294,322,384
18157000640,18,157,000640,201,237,18,12,232,225,13,0,238,221,9,1,259,196,229,237
18157000650,18,157,000650,205,247,38,18,212,253,36,0,213,257,28,0,239,241,210,271
18157000660,18,157,000660,342.6,370.6,37,17,370.6,364.6,29,0,354.6,387.5,20,0,439.5,303.6,374.5,380.5
18157000670,18,157,000670,179.2,252.9,17,10,190.8,248.1,16.6,0,185.1,261.6,9.7,0,221.5,219.1,182.7,268.4
18157000680,18,157,000680,289.3,453.5,37.2,20,323.7,453.5,27.7,0,325.6,462.1,16.2,0,382.9,397.2,320.8,475.5
18157000690,18,157,000690,169,356,24,13,212,331,16,0,194,350,10,0,219,314,198,347
18157000700,18,157,000700,126,229,27,10,140,222,25,1,148,224,15,1,161,219,135,250
18157000710,18,157,000710,170.4,301.9,35.1,15.8,193.2,288.3,36.8,1,197.7,296.8,19.9,1,224.6,273.1,198.8,309.4
18157000720,18,157,000720,103.7,174.8,33.2,10,119.5,169,29,0,114.8,186.3,15.8,0,136.9,170.6,117.9,190.6
18157000730,18,157,000730,331.4,421.4,51,27,360.4,417.4,41,1,350.4,434.4,31,0,409.5,381.3,354.4,446.4
18157000740,18,157,000740,281,300,36,16,279,313,41,0,289,314,25,0,342,271,299,324
18157000750,18,157,000750,85,144,13,6,87,144,18,0,92,148,8,0,102,139,93,152
18157000760,18,157,000760,173,339,37,17,217,332,14,0,197,357,8,0,236,308,199,357
18157000770,18,157,000770,245.2,445.1,49.2,21.2,286.7,430.6,34.8,1,286.7,438.3,26.1,1,344.7,382.3,283.8,452.8
18157000780,18,157,000780,354,926.5,148.4,33.5,488.6,817.3,115,0.1,436.8,895.9,73.9,1.1,512.1,821.8,452.8,892.1
18157000790,18,157,000790,204.7,356,58.1,13.3,242.2,341.8,46.2,0,224.6,383.6,21.7,0,272.2,342.4,228.2,393.6
18157000800,18,157,000800,121.4,147.5,21.1,4.2,159.3,129.8,8.4,0,139.9,151.8,6.7,0,166.1,120.6,145,148.4
18157000810,18,157,000810,418,508,72,32,480,500,47,0,461,531,32,0,554,443,466,541
18157000820,18,157,000820,83,141.8,17.8,3.6,91,140.9,14.3,0,85.6,154.3,7.1,0,103.5,138.3,88.3,153.4
18157000830,18,157,000830,217,432,41,22,278,422,19,0,270,430,14,1,312,382,264,450
18157000840,18,157,000840,220.1,454.2,32,19,265.1,433.2,29,0,252.1,456.2,17,0,303.1,390.2,252.1,453.2
18157000850,18,157,000850,216,550,49,25,271,533,35,1,257,550,27,1,303,502,243,578
18157000860,18,157,000860,81.3,283.7,43.4,8.9,111,276.8,25.7,0,100.1,280.7,24.7,0,117.9,275.7,112.9,284.7
18157000870,18,157,000870,40.6,73.2,8.9,2,50.5,63.3,7.9,1,49.5,65.3,5,1,48.5,63.3,47.5,70.2
18157000880,18,157,000880,73.1,142.9,18.4,9.5,84.5,139.5,15.7,0,88.5,139.1,11.3,0,99.1,130.5,88.2,141.7
18157000890,18,157,000890,96,309,38,11,128,294,25,1,118,300,25,0,135,291,124,305
18157000900,18,157,000900,25,47,9,2,27,47,7,0,30,45,6,0,28,51,29,52
18157000910,18,157,000910,309.8,368.9,47.4,17.8,338.4,361,47.4,1,336.4,380.8,27.6,0,395.6,329.5,338.4,393.6
18157000920,18,157,000920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000930,18,157,000930,353,161,28,10,304,201,48,0,317,214,21,0,375,163,311,236
18157000940,18,157,000940,374,149,31,13,336,195,42,0,333,214,23,1,403,152,315,251
18157000950,18,157,000950,461.9,181,43.2,7.2,400.6,234.1,53.1,0,406.9,255.7,24.3,0,485.3,168.4,387.1,293.5
18157000960,18,157,000960,66.9,36.5,6.4,0.2,49.4,52.2,10.2,0,57.1,49.5,5.2,0,70.2,37.6,57.1,53.7
18157000970,18,157,000970,353.3,289.2,63.8,16.4,329.1,320.1,64.8,0,329.1,342.4,41.6,0,394.9,301.7,333,372.3
18157000980,18,157,000980,382,314,35,11,328,356,50,3,345,361,28,0,418,297,359,371
18157000990,18,157,000990,194,142,22,6,174,158,31,0,167,175,17,0,211,144,174,183
18157001000,18,157,001000,162.4,201.8,32.5,4.9,146.7,212.6,36.4,0,149.6,223.4,21.6,0,184.1,202.8,150.6,239.2
18157001010,18,157,001010,286.6,276.2,46.5,7.1,276.3,287.4,48.6,0,286.4,295.6,28.4,0,331.9,263.2,298.4,305.8
18157001020,18,157,001020,402,264,46,12,357,303,59,0,378,316,21,0,420,269,356,346
18157001030,18,157,001030,295,230,49,10,274,258,52,2,277,280,28,0,332,234,263,311
18157001040,18,157,001040,258,230,35,11,248,249,29,0,246,259,21,1,295,220,231,292
18157001050,18,157,001050,186,159,22,4,178,169,27,0,175,183,13,0,214,150,165,204
18157001060,18,157,001060,421,273.1,52.1,11.4,390.7,326.2,39.8,0,396.4,334.7,23.7,0,472.2,257.9,375.5,373.6
18157001070,18,157,001070,347.8,172.5,46.4,10.2,324.6,212.4,38,0,333.9,221.7,15.8,0,386.7,165.1,333.9,226.3
18157001080,18,157,001080,416.2,242.5,31.6,6.8,412.4,263.6,22,0,400.1,275.4,17.2,0,476.3,195.9,388.1,299.7
18157001090,18,157,001090,713.8,448.3,95.8,17.4,661.5,503.7,101,1,682.8,530.1,48.2,1,782.9,452.7,679.9,564
18157001100,18,157,001100,556,289,40,13,527,320,43,0,532,334,21,0,604,251,510,360
18157001110,18,157,001110,454,312,52,13,455,326,49,0,457,337,31,0,521,279,442,377
18157001120,18,157,001120,618.3,354.1,71,11.8,566.4,405.7,75.3,1.1,598.1,409.3,32.9,0,676.5,330.7,555.6,469.5
18157001130,18,157,001130,23,14.9,2.9,0.6,21.3,17.8,2.2,0,21.6,18.3,1.3,0,25.8,14.1,20.5,20.4
18157001140,18,157,001140,304.7,168.9,33,9.2,283.6,186.3,36.7,0.9,268.9,215.7,21.1,0,340.5,153.3,275.4,228.5
18157001150,18,157,001150,232,119,32,7,221,133,33,0,225,139,23,0,259,120,223,159
18157001160,18,157,001160,409,145,47,9,384,195,39,0,383,215,16,0,447,148,365,241
18159000010,18,159,000010,340,121.8,30.2,6.6,287.1,158.7,41.6,0.9,298.5,166.2,18.9,0,362.7,102,292.8,183.2
18159000020,18,159,000020,390.8,176.9,35.4,8,328.1,223.5,50.7,0,348.7,224.2,25.4,0,409.4,157.4,344,242.1
18159000030,18,159,000030,410.9,136,26,6,333.9,197,41,1,348.7,199.2,22,0,400,144.9,332,225
18159000040,18,159,000040,332.2,96.7,25.4,2,258.9,153.4,33.2,0,242.3,174.9,21.5,0,325.4,90.9,277.5,145.6
18159000050,18,159,000050,437.7,149.1,30.9,3.4,354,218.2,47.1,0.1,353,239.8,25.4,0,435.1,150.8,360.1,247.8
18159000060,18,159,000060,275.3,77.7,13.2,5,244.8,98.1,21.2,0,250.7,111.2,6.2,0,279.3,72.6,234.9,122
18159000070,18,159,000070,499,121.7,23.8,2.1,457.1,169.2,28.1,0,442.1,184.5,12.7,0,531.2,96.3,420.6,217.2
18159000080,18,159,000080,306,61,13,2,265,97,18,0,251,110,16,0,298,62,258,112
18159000090,18,159,000090,216,63,9,3,174,96,16,0,164,102,13,0,204,63,164,105
18159000100,18,159,000100,506.9,127.4,29.6,7.1,427.7,186.2,51.7,0.1,411.4,225.1,22.2,0,508.7,136.8,405.4,252
18159000110,18,159,000110,461.1,92.6,22.4,4.9,423.3,130.8,33.3,0.9,412.6,160.9,12.8,0,460.3,102.2,379.6,201
18159000120,18,159,000120,220,49,10,3,184,78,20,0,193,75,12,0,219,48,183,85
18159000130,18,159,000130,270,79,19,4,237,115,17,0,219,137,13,0,291,72,233,130
18159000140,18,159,000140,474,132,28,0,410,182,38,0,411,207,13,0,474,139,386,234
18159000150,18,159,000150,449,103,18,3,375,157,39,0,366,175,25,0,429,123,353,200
18161000010,18,161,000010,299,62,16,5,270,85,21,0,250,99,24,0,287,80,259,108
18161000020,18,161,000020,202,28,3,1,180,45,3,0,172,46,8,0,200,23,174,50
18161000030,18,161,000030,419,142,13,6,389,164,21,0,374,167,27,0,418,137,352,209
18161000040,18,161,000040,319,94,16,3,309,118,9,0,303,115,17,0,337,78,296,130
18161000050,18,161,000050,181,54,13,3,152,75,21,0,152,79,15,0,178,64,164,83
18161000060,18,161,000060,171,76,14,2,156,90,15,1,157,91,12,0,178,68,149,102
18161000070,18,161,000070,195,60,17,3,175,88,11,0,158,100,15,0,200,68,148,118
18161000080,18,161,000080,187,61,16,3,164,82,22,0,173,78,15,0,199,59,163,92
18161000090,18,161,000090,331,82,11,1,321,93,6,0,306,100,8,0,335,64,296,111
18161000100,18,161,000100,141,56,7,2,136,61,7,0,134,61,6,0,149,51,140,62
18163000010,18,163,000010,643,185,36,10,585,257,33,0,601,254,17,0,661,170,566,280
18163000020,18,163,000020,491,209,33,6,453,247,35,0,459,260,12,0,497,194,442,268
18163000030,18,163,000030,307,187,17,4,258,225,25,0,268,224,13,0,315,178,292,209
18163000040,18,163,000040,467,221,27,5,422,258,32,1,445,249,16,0,485,192,428,272
18163000050,18,163,000050,723.7,414.3,55.4,16.8,692.5,452.4,59.3,0,727,443.5,28.7,0,782.4,372.4,678.6,481.1
18163000060,18,163,000060,833,337,41,19,804,376,42,0,820,374,17,1,880,288,780,396
18163000070,18,163,000070,259,123,21,3,237,147,25,0,248,149,10,0,279,114,227,167
18163000080,18,163,000080,381,201,27,8,363,226,24,1,365,240,10,0,394,198,348,246
18163000090,18,163,000090,425.6,176,27.6,6.1,403.4,199.1,25.8,0,427.8,192,11.5,0,433.8,168.8,403.2,202.3
18163000100,18,163,000100,167,89,11,0,136,112,17,0,152,108,5,0,159,98,148,107
18163000110,18,163,000110,543,283,44,7,501,333,33,0,509,335,18,0,562,266,494,344
18163000120,18,163,000120,741.2,324.6,46.8,23,703.4,378.8,41.9,0,716.6,382.1,19.7,0,788.1,295.8,690.3,397.7
18163000130,18,163,000130,382,198,32,9,352,231,24,0,370,223,9,0,391,187,352,235
18163000140,18,163,000140,488.2,282.3,40.2,5.9,464.7,319.6,29.4,0,455.9,285.3,11.8,1,505.9,221.6,453.9,280.4
18163000150,18,163,000150,897.7,446.9,68.1,16.3,865.1,497.8,56.6,1.9,858.4,535.2,26.9,1,947.6,411.5,870.9,506.4
18163000160,18,163,000160,668,331,36,11,620,379,44,0,643,381,12,0,716,280,605,405
18163000170,18,163,000170,318,125,19.1,4,274,164.1,25.1,0,276.9,167.2,15.1,0,328.2,113.8,277.8,173.2
18163000180,18,163,000180,332,125,16,4,276,173,25,0,283,179,9,0,322,135,288,182
18163000190,18,163,000190,450,165,25,15,420,209,24,0,420,217,10,0,457,165,412,208
18163000200,18,163,000200,472,168,32,4,426,216,28,0,435,226,10,0,477,164,415,233
18163000210,18,163,000210,375,186,23,5,339,216,32,0,345,222,17,0,381,169,339,222
18163000220,18,163,000220,279,131,20.9,5,273,143.9,11.9,1,258.1,158.8,9.9,1,295.8,111.2,245.2,164.8
18163000230,18,163,000230,396,142,32,3,369,191,18,0,366,196,7,0,391,152,340,215
18163000240,18,163,000240,346.4,366.4,32.5,12.5,304.7,404,37.6,0.8,337.2,387.3,20,0.8,371.4,346.4,325.5,396.5
18163000250,18,163,000250,323,242,25,4,288,278,29,1,328,259,9,0,341,231,314,264
18163000260,18,163,000260,40.5,28.9,5.7,0.2,39.1,30.3,6.7,0,43.5,30.2,3.3,0,47.2,25.4,37,34.7
18163000270,18,163,000270,7.8,2.9,0,0,6.4,4.3,0,0,6.4,4.3,0,0,6.4,4.3,6.4,4.3
18163000280,18,163,000280,479,223,16,6,436,258,24,0,434,276,9,0,501,193,415,281
18163000290,18,163,000290,352,140,20,8,329,174,17,0,332,178,9,0,363,138,324,181
18163000300,18,163,000300,390,171,19,6,347,210,26,0,334,236,10,0,381,173,324,245
18163000310,18,163,000310,297,164,16,3,241,213,24,0,260,206,11,0,296,164,272,195
18163000320,18,163,000320,374,275,45,7,324,326,37,0,330,331,20,0,376,278,360,309
18163000330,18,163,000330,363.6,146.1,20.9,3,313.9,178.9,29.9,0,317,191.7,13.9,0,359.7,136.1,312,192.9
18163000340,18,163,000340,669.3,271.5,37.1,19,618.1,332.8,34.1,0,631.1,341.7,15,0,691.3,252.6,579.1,384.7
18163000350,18,163,000350,263,197,32,10,252,222,29,0,256,228,18,0,297,188,254,234
18163000360,18,163,000360,249,159,21,3,219,184,22,0,226,190,11,0,260,147,225,181
18163000370,18,163,000370,174,107,10,7,144,130,16,0,147,135,9,0,159,115,148,130
18163000380,18,163,000380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163000390,18,163,000390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163000400,18,163,000400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163000410,18,163,000410,676,280,46,18,626,349,35,1,624,359,22,0,691,278,613,371
18163000420,18,163,000420,489,180,30,3,433,243,17,0,436,241,13,1,473,188,412,253
18163000430,18,163,000430,652,196,38,7,593,276,26,0,600,274,18,0,653,194,575,275
18163000440,18,163,000440,430.4,157,20.4,3.9,391.6,192.9,25.2,0,405.2,190,15.5,0,438.2,153.2,387.8,199.7
18163000450,18,163,000450,559,212,33,13,540,242,29,0,536,254,17,0,590,189,503,285
18163000460,18,163,000460,626,216,28,18,608,246,26,1,620,251,7,1,648,202,591,257
18163000470,18,163,000470,83.4,45.9,7.1,2,67.1,56.1,12.1,0,72,58.3,4.1,0,84.3,41.9,67,64.1
18163000480,18,163,000480,376,237,15,9,353,264,19,0,362,266,11,0,390,223,353,263
18163000490,18,163,000490,265,349,30,16,245,364,38,0,260,370,17,0,277,347,263,374
18163000500,18,163,000500,427,311,25,12,401,323,36,0,426,308,22,0,445,281,426,313
18163000510,18,163,000510,434,272,21,9,410,301,21,0,435,295,5,0,472,238,401,308
18163000520,18,163,000520,171,183,21,14,157,209,19,0,166,205,14,0,195,177,174,199
18163000530,18,163,000530,332,212,26,11,343,219,10,0,334,228,10,1,374,180,326,235
18163000540,18,163,000540,391,193,18,7,382,205,15,0,375,217,11,0,419,168,374,217
18163000550,18,163,000550,533,345,33,15,513,374,39,0,519,378,19,1,577,324,496,392
18163000560,18,163,000560,448,251,20,9,449,261,18,0,445,276,7,0,487,218,419,285
18163000570,18,163,000570,150.9,275.5,17.9,15.3,139.3,277.3,37.8,0.1,147.2,292.3,15.6,0.1,168.4,273.9,155.1,289
18163000580,18,163,000580,318,203,26,6,313,219,22,0,334,207,8,0,354,180,323,218
18163000590,18,163,000590,209,180,20,6,203,184,20,0,202,189,15,0,221,175,207,190
18163000600,18,163,000600,150,186,20,3,147,182,23,0,149,191,12,0,158,181,150,196
18163000610,18,163,000610,762.8,471.7,44.8,21.1,641.3,567.4,70.6,1,719.1,528.7,26.2,0,775.1,461.4,695.1,545.6
18163000620,18,163,000620,260,260,33,9,231,274,44,0,240,284,21,0,260,264,250,281
18163000630,18,163,000630,271,204,30,9,248,225,38,0,243,245,19,0,274,217,234,256
18163000640,18,163,000640,209,193,24,13,195,220,24,0,202,221,14,0,235,194,204,223
