GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18145000350,18,145,000350,415,136,43,6,377,194,29,0,374,196,24,0,439,133,359,218
18145000360,18,145,000360,232,67,15,2,199,104,14,0,200,105,9,0,242,60,205,107
18145000370,18,145,000370,365.76,114.12,15.61,2.93,326.75,142.4,27.31,0,311.14,170.69,11.7,0,381.37,102.41,323.82,168.74
18145000380,18,145,000380,434,116,17,6,398,157,25,0,372,186,12,0,425,117,380,183
18145000390,18,145,000390,389,126,13,0,338,164,28,0,326,178,16,0,395,106,330,184
18145000400,18,145,000400,549,162,31,4,491,210,31,1,490,217,23,0,581,136,486,233
18145000410,18,145,000410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18145000420,18,145,000420,424,114,30,3,377,152,41,0,368,177,28,1,438,116,390,172
18147000010,18,147,000010,256,104,23,5,208,153,21,0,215,154,12,0,264,109,196,179
18147000020,18,147,000020,163,75,15,3,129,105,15,0,122,120,10,0,161,80,126,117
18147000030,18,147,000030,338,198,38,8,291,241,29,0,288,253,17,0,351,198,298,245
18147000040,18,147,000040,121,43,8,4,86,73,12,0,104,61,6,0,117,51,104,66
18147000050,18,147,000050,179.03,65.91,16.72,3.93,152.47,97.38,13.77,0,160.34,95.42,8.85,0,181,74.76,161.32,102.3
18147000060,18,147,000060,594.97,254.09,37.28,6.07,548.53,304.62,26.23,0,536.66,320.58,14.15,0,608,247.24,519.68,344.7
18147000070,18,147,000070,273,99,22,4,234,139,20,0,233,142,11,0,269,106,239,138
18147000080,18,147,000080,205.6,89.23,17.05,1.01,160.48,143.34,11.05,0,165.47,144.34,2.04,1,196.57,110.26,160.49,144.35
18147000090,18,147,000090,197.92,65.46,12.23,0.92,154.22,105.64,10.83,0,152.92,103.16,7.72,0,193.58,71.89,157.87,102.07
18147000100,18,147,000100,320,96,19,4,275,130,23,0,276,136,8,0,313,94,276,139
18147000110,18,147,000110,215.4,82.77,16.95,3.99,172.52,121.66,16.95,0,171.53,121.66,12.96,0,207.43,92.74,176.51,127.65
18147000120,18,147,000120,336.62,229.28,62.04,13.01,285.53,334.35,22.05,0,286.55,329.37,17.02,0,347.6,269.29,277.52,344.39
18147000130,18,147,000130,225.81,129.93,36.33,3.81,166.21,197.08,25.92,0,171.99,199.92,10.61,0,215.05,148.33,167.12,205.77
18147000140,18,147,000140,352.19,159.99,38.84,5.15,289.82,239.59,24,0,281.11,252.87,6.24,0,329.28,194.36,274.06,248.47
18147000150,18,147,000150,250.66,145.16,18.02,2.01,198.52,196.29,11.04,0,210.49,186.35,6.02,0,242.58,145.21,200.49,200.3
18147000160,18,147,000160,330.16,139.88,21.97,2.01,258.23,192.96,27.99,0,254.12,197.18,15.91,0,316.01,143.04,236.31,226.78
18147000170,18,147,000170,288,123,11,1,214,178,17,0,227,173,3,1,260,142,214,186
18147000180,18,147,000180,216.91,93.42,13.05,3.01,186.82,127.49,15.07,0,180.83,133.52,10.02,0,224.9,92.4,189.8,125.52
18147000190,18,147,000190,192,135,19,4,171,151,25,0,182,156,9,0,205,121,171,163
18147000200,18,147,000200,158,71,10,0,131,86,10,0,144,81,4,0,158,64,141,85
18147000210,18,147,000210,160,93,14,2,135,110,23,0,142,108,9,0,156,88,144,106
18147000220,18,147,000220,389,118,16,2,347,159,19,0,346,165,7,0,379,125,328,175
18147000230,18,147,000230,357,110,20,1,304,156,18,0,310,166,6,0,348,118,279,185
18147000240,18,147,000240,436,141,19,6,355,214,21,0,337,229,17,0,423,149,346,234
18149000010,18,149,000010,303,111,13,1,245,146,24,0,245,155,16,0,288,121,254,159
18149000020,18,149,000020,340,119,21,6,268,156,48,0,252,190,24,0,305,157,288,182
18149000030,18,149,000030,287,129,17,3,204,187,30,0,206,188,20,1,252,148,233,175
18149000040,18,149,000040,178,102,6,2,138,130,14,0,131,143,5,1,146,118,135,137
18149000050,18,149,000050,91,42,7,2,66,65,11,0,67,64,6,0,81,53,75,61
18149000060,18,149,000060,254,140,20,1,189,175,43,0,179,200,23,0,230,149,200,194
18149000070,18,149,000070,466,161,23,12,359,228,53,0,335,263,30,0,396,218,369,254
18149000080,18,149,000080,263,104,13,4,204,148,22,0,200,157,15,0,228,121,202,155
18149000090,18,149,000090,268,94,15,3,218,126,28,0,206,152,14,0,245,103,219,139
18149000100,18,149,000100,169.71,62.4,12.06,0.01,116.59,99.54,18.08,0,117.55,116.57,5.05,0,155.7,74.45,126.67,107.52
18149000110,18,149,000110,392,173,25,5,317,218,37,0,296,257,17,0,355,192,323,233
18149000120,18,149,000120,372,141,29,3,294,196,38,0,266,233,25,0,361,139,297,214
18149000130,18,149,000130,304,158,19,8,243,190,42,0,238,218,19,0,309,159,255,211
18149000140,18,149,000140,239,67,12,0,183,106,26,0,181,114,10,0,213,83,191,112
18149000150,18,149,000150,410,147,18,4,324,197,46,0,306,237,18,0,377,178,326,232
18149000160,18,149,000160,339,114,31,3,246,165,52,1,238,195,25,0,301,142,255,193
18149000170,18,149,000170,426,132,19,6,311,205,42,1,302,228,27,0,367,161,332,206
18149000180,18,149,000180,314,113,20,9,257,165,26,0,249,187,12,0,300,127,261,176
18149000190,18,149,000190,223,102,12,6,182,130,22,0,156,156,14,1,206,115,197,131
18149000200,18,149,000200,394,136,16,3,274,213,39,0,281,227,19,0,328,194,311,207
18149000210,18,149,000210,335,142,22,9,257,198,38,0,243,223,24,0,303,179,275,214
18151000010,18,151,000010,346,91,8,8,325,107,19,0,320,115,13,0,363,75,319,123
18151000020,18,151,000020,251,116,21,5,220,130,37,1,217,161,10,0,283,105,215,172
18151000030,18,151,000030,217,98,14,4,187,116,23,1,191,128,9,0,236,77,188,134
18151000040,18,151,000040,285,89,16,5,260,113,22,1,249,132,13,0,296,83,248,134
18151000050,18,151,000050,539,168,31,8,478,220,49,0,501,214,31,0,558,166,464,263
18151000060,18,151,000060,565,242,42,4,520,281,51,0,538,298,18,0,630,191,492,333
18151000070,18,151,000070,706,260,42,12,619,314,77,1,618,347,42,0,747,235,617,373
18151000080,18,151,000080,510,178,35,3,456,218,45,0,459,235,22,0,545,152,430,265
18151000090,18,151,000090,471.6,181.83,17.5,4.86,430.76,204.2,36.95,0.97,435.62,221.7,17.5,0,522.16,134.19,418.12,239.2
18151000100,18,151,000100,445.4,121.17,25.5,5.14,399.24,167.8,35.05,0.03,376.38,202.3,23.5,0,476.84,110.81,382.88,208.8
18151000110,18,151,000110,416,226,42,16,379,261,51,1,380,277,32,0,455,210,364,317
18151000120,18,151,000120,545.13,265.51,38.82,9.21,472.83,331.42,49.34,0.02,479.23,357.7,16.68,0,601.09,221.04,472.65,374.5
18151000130,18,151,000130,422.91,225.01,39.66,17.81,371.3,268.63,61.48,0.99,390.14,275.6,33.7,0,494.16,185.44,384.08,298.48
18151000140,18,151,000140,315.41,183.41,33.62,12.16,292.43,193.1,54.01,0.02,289.74,221.31,23.51,0,350.14,177.05,281.29,250.91
18151000150,18,151,000150,457.56,186.08,33.9,8.82,404.43,223.85,55.17,0.97,420.89,235.38,28.1,0,497.61,166.47,396.98,268.1
18151000160,18,151,000160,575,205,35,11,533,238,56,0,555,246,21,0,628,164,534,268
18151000170,18,151,000170,757,250,51,8,697,302,61,0,692,330,32,0,811,215,659,372
18151000180,18,151,000180,133,23,1,4,118,27,14,1,116,33,6,0,132,22,110,42
18151000190,18,151,000190,739,153,34,9,640,231,60,0,659,238,34,0,764,154,626,291
18151000200,18,151,000200,385,119,24,7,345,145,41,0,346,166,18,0,412,102,338,183
18151000210,18,151,000210,459,181,34,10,396,234,58,1,400,256,28,1,487,169,404,271
18151000220,18,151,000220,355,119,23,3,321,133,42,1,333,133,27,0,372,105,324,159
18151000230,18,151,000230,237,63,20,0,213,87,19,0,214,94,8,0,247,62,199,111
18153000010,18,153,000010,267,83,21,0,182,163,22,0,153,201,13,0,226,97,178,165
18153000020,18,153,000020,371,119,18,5,223,249,23,0,196,305,7,0,269,172,196,277
18153000030,18,153,000030,303,116,29,5,231,200,22,0,205,238,11,0,278,140,238,199
18153000040,18,153,000040,282.58,128.24,16.77,0.01,193.64,183.67,24.69,0,174.85,213.34,11.84,0,243.06,140.14,204.48,190.61
18153000050,18,153,000050,422.42,103.76,15.23,2.99,282.36,227.33,33.31,0,245.15,284.66,12.16,0,361.94,140.86,284.52,247.39
18153000060,18,153,000060,301,72,6,5,224,144,19,0,214,163,7,1,272,93,208,165
18153000070,18,153,000070,169.21,65.31,10.88,3.96,111.81,126.66,7.92,0,94,155.35,0.99,0,141.5,81.14,112.8,128.64
18153000080,18,153,000080,119,52,6,3,74,91,9,1,67,109,3,1,97,67,83,87
18153000090,18,153,000090,151.79,56.69,9.12,0.04,92.19,111.34,8.08,0,85,122.65,6.01,0,121.5,67.86,93.2,104.36
18153000100,18,153,000100,444,124,21,3,320,236,28,0,254,326,11,0,386,151,296,282
18153000110,18,153,000110,246,113,19,2,158,190,23,0,125,234,14,0,209,139,157,201
18153000120,18,153,000120,369,214,22,6,233,336,32,0,219,384,9,0,307,233,251,321
18153000130,18,153,000130,304.01,129.1,12.21,1.09,181.83,228.1,21.34,2,158.16,274.01,7.16,1,245.97,160.6,182.64,240.4
18153000140,18,153,000140,146.03,91.39,12.91,2.98,102.32,134.11,16.89,0,80.47,165.9,3.97,0,121.2,108.28,111.26,131.13
18153000150,18,153,000150,465.95,139.51,13.88,5.93,320.85,272.79,22.77,0,276.37,333.09,10.86,0,396.83,173.12,308.1,292.47
18153000160,18,153,000160,543,187,25,4,372,337,32,0,319,417,13,0,467,202,364,352
18153000170,18,153,000170,380,77,15,2,262,178,26,0,242,208,9,0,323,108,272,170
18153000180,18,153,000180,227,99,9,0,166,153,10,0,143,182,5,1,204,112,165,160
18153000190,18,153,000190,139,34,5,2,91,68,8,0,82,92,3,0,110,45,93,71
18153000200,18,153,000200,487,109,21,0,343,227,40,0,290,312,18,0,400,135,317,250
18155000010,18,155,000010,258,109,17,7,226,145,14,0,212,163,4,0,238,134,216,162
18155000020,18,155,000020,153,52,6,2,140,69,5,0,130,77,2,0,139,60,129,72
18155000030,18,155,000030,137.58,48.95,6.86,0,127.06,60.58,4.65,0,127.46,60.85,2.6,0,135.15,49.39,123.63,64.06
18155000040,18,155,000040,137.42,36.05,15.14,0,127.94,47.42,11.35,0,117.54,52.15,10.4,0,129.85,43.61,120.37,55.94
18155000050,18,155,000050,236,128,17,19,208,166,15,0,202,168,12,0,220,146,195,188
18155000060,18,155,000060,387,173,19,14,342,227,19,0,306,265,12,0,371,190,323,250
18155000070,18,155,000070,199,85,13,3,174,112,8,0,156,131,5,0,179,98,160,120
18155000080,18,155,000080,105.04,35.39,5.08,2.1,96.64,39.74,5.17,0,97.48,40.87,4.13,0,103.84,33.5,95.44,39.89
18155000090,18,155,000090,268.96,34.61,6.92,8.9,233.36,65.26,14.83,0,219.52,77.13,11.87,0,251.16,44.5,215.56,79.11
18155000100,18,155,000100,140,61,10,2,115,82,12,0,112,87,7,0,133,68,115,84
18155000110,18,155,000110,273,74,12,5,248,98,9,0,237,110,10,0,262,76,237,107
18155000120,18,155,000120,263,93,23,7,222,130,21,1,199,147,19,0,240,114,210,150
18157000010,18,157,000010,822.16,547.33,75.14,25.82,816.19,593.21,62.91,0.93,826.08,623.03,26.51,0,939.48,487.37,767.73,691.33
18157000020,18,157,000020,161.53,93.97,10.87,2.72,161.92,98.63,8.93,0,165.02,100.57,3.11,0,186.38,73.78,157.65,107.95
18157000030,18,157,000030,302.89,234.64,26.18,14.96,302.89,245.86,26.18,0.93,299.15,263.62,10.28,0,345.89,212.21,280.45,288.86
18157000040,18,157,000040,254.35,205.81,27.86,4.49,248.95,221.09,25.17,0,242.66,237.27,8.99,0,287.6,190.54,236.37,248.06
18157000050,18,157,000050,93.45,80.32,12.83,3.71,87.06,89.28,13.32,0.1,86.54,95.73,5.86,0,104.99,78.51,84.88,101.22
18157000060,18,157,000060,244.87,172.97,29.15,7.77,199.2,203.09,44.7,0.97,213.78,208.92,23.32,0,253.62,180.74,220.58,222.52
18157000070,18,157,000070,204.33,199.89,41.43,11.25,176.91,234.56,43.93,0.01,176.94,253.55,20.66,0,229.62,210.19,178.16,266.08
18157000080,18,157,000080,154.72,190.35,23.59,11.57,131.78,209.72,32.39,0.03,136.48,217.81,19.74,0,165.29,196.76,144.12,225.02
18157000090,18,157,000090,366.44,203.46,31.05,14.57,354.01,232.06,31.42,0,350.04,246.91,19.4,0,391.85,204.65,351.76,258.24
18157000100,18,157,000100,336.63,280.65,38.03,8.47,303.62,299.4,54.03,0,308.16,312.78,33.93,0,360.11,275.74,288.44,362.79
18157000110,18,157,000110,241,271,42,11,234,302,31,0,239,310,18,0,283,261,232,322
18157000120,18,157,000120,189,260,40,19,187,269,50,1,193,283,30,0,210,281,191,309
18157000130,18,157,000130,100,168,29,15,90,185,31,0,86,190,28,0,112,188,92,209
18157000140,18,157,000140,320.93,221.89,31.92,11.96,295.37,253.54,34.55,0,295.8,273.31,17.68,0,347.04,224.61,290.8,290.97
18157000150,18,157,000150,266,281,46,20,253,316,45,1,261,319,31,0,314,277,272,327
18157000160,18,157,000160,102,166,12,5,92,170,21,1,96,174,12,0,117,157,98,178
18157000170,18,157,000170,88,206,36,11,95,219,23,1,92,227,16,0,107,219,98,229
18157000180,18,157,000180,164,133,15,6,135,157,22,0,151,155,8,0,173,130,158,153
18157000190,18,157,000190,243,250,31,12,211,268,48,1,232,276,21,0,260,249,232,285
18157000200,18,157,000200,241,257,39,18,226,276,49,1,220,302,28,0,290,251,239,307
18157000210,18,157,000210,236,265,33,7,217,276,44,0,214,296,21,0,259,259,218,314
18157000220,18,157,000220,56,112,15,7,57,112,19,0,59,114,15,0,73,110,69,118
18157000230,18,157,000230,112,259,40,27,120,281,38,0,119,289,31,0,145,276,126,298
18157000240,18,157,000240,123,497,39,15,135,476,43,0,117,367,29,0,151,347,131,373
18157000250,18,157,000250,76.87,92.17,7.37,7.16,61.05,100.18,17.28,0,64.88,103.39,11.21,0,78.4,96.82,71.01,104.4
18157000260,18,157,000260,229.21,246.76,49.19,8.09,227.05,247.89,52.28,0,224.13,266.96,35.13,0,270.33,245.86,225.17,290.02
18157000270,18,157,000270,170.79,247.24,26.81,12.91,147.95,265.11,38.72,0,158.87,275.04,17.87,0,187.67,262.14,164.83,283.98
18157000280,18,157,000280,259,181,35,15,211,233,44,0,222,237,27,0,262,211,208,264
18157000290,18,157,000290,324,451,46,21,313,465,54,1,304,499,28,1,395,418,305,517
18157000300,18,157,000300,253.13,367.83,32.63,13.84,268.95,368.82,24.72,0,254.12,387.61,18.79,0,300.6,337.18,265.99,388.6
18157000310,18,157,000310,329,300,47,15,325,315,47,0,325,336,26,0,372,293,324,348
18157000320,18,157,000320,167,161,20,7,157,179,18,0,142,198,13,0,172,166,151,198
18157000330,18,157,000330,254,212,25,10,225,229,40,0,233,238,22,0,272,208,244,252
18157000340,18,157,000340,288,217,40,9,255,247,45,1,264,259,23,0,311,221,262,275
18157000350,18,157,000350,345,310,35,13,321,326,55,0,321,357,25,0,386,295,331,363
18157000360,18,157,000360,100,119,17,9,95,121,23,1,98,124,16,2,109,123,99,137
18157000370,18,157,000370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000380,18,157,000380,157,42,7,6,153,49,10,0,152,60,3,0,174,35,137,73
18157000390,18,157,000390,451,182,34,9,419,209,48,0,407,233,34,0,487,165,406,258
18157000400,18,157,000400,271,98,32,4,234,131,40,0,236,144,24,0,279,120,235,167
18157000410,18,157,000410,633.57,276.02,47.72,14.87,600.91,304.83,55.62,0.99,614.85,319.7,22.82,1,679.58,247.13,583.1,366.37
18157000420,18,157,000420,258.67,108.6,23.69,3.95,253.73,121.44,23.69,0,262.62,125.39,7.9,0.99,303.1,89.84,251.76,144.14
18157000430,18,157,000430,477.83,211.04,39.7,9.21,464.4,238.46,38.79,0.01,462.57,259.69,17.34,1.01,519.52,194.64,446.18,281.3
18157000440,18,157,000440,607,289,45,15,584,305,62,0,569,347,32,0,647,276,570,368
18157000450,18,157,000450,527.93,325.34,56.88,15.97,509.96,358.27,51.89,1,509.96,378.23,27.94,0,587.81,301.39,510.96,397.19
18157000460,18,157,000460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000470,18,157,000470,300,93,25,5,284,114,27,0,281,123,18,0,328,79,278,141
18157000480,18,157,000480,252.41,118.45,22.63,4.37,212.63,150.04,31.81,0.72,227.57,148.87,17.15,0.66,263.14,123.5,222.54,167.74
18157000490,18,157,000490,656.17,205.42,42.89,8.15,586.36,268.39,55.67,1.2,608.73,270.72,26.93,0.26,684.33,191.65,589.24,304.77
18157000500,18,157,000500,333.42,118.13,17.48,10.48,308.01,143.57,27.52,0.08,310.7,153.41,15.92,0.08,347.54,113.85,283.21,186.49
18157000510,18,157,000510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000520,18,157,000520,314,112,24,7,283,143,32,0,296,149,11,0,347,97,286,167
18157000530,18,157,000530,470.15,310.04,52.79,19.8,461.37,350.92,36.88,3,452.06,363.32,27.69,3,553.74,254.64,444.87,389.5
18157000540,18,157,000540,257.61,171.98,27.73,5.94,247.13,191.2,20.14,0.03,253.39,195.42,13.33,0.03,295.75,151.99,254.07,200.56
18157000550,18,157,000550,429.13,214.69,45.23,6.36,423.02,226.24,46.55,0.08,418.34,249.03,27.36,0.08,487.21,180.65,403.5,282.81
18157000560,18,157,000560,269,154,32,9,264,172,28,1,268,174,19,0,303,143,250,205
18157000570,18,157,000570,315.26,251.33,36.04,14.7,302.85,279.56,28.31,0.89,296.26,298.55,15.31,0.89,361.04,228.36,287.44,317.63
18157000580,18,157,000580,387,229,45,11,366,261,45,0,374,264,30,0,444,213,396,266
18157000590,18,157,000590,342.96,280.77,30.6,10.95,354.74,290.5,25.12,0.04,367.96,290.72,10.91,0,395.56,256.43,347.71,311.36
18157000600,18,157,000600,213,228,35,8,222,232,28,0,226,241,15,0,267,196,214,252
18157000610,18,157,000610,524,210,43,4,474,264,42,0,469,288,21,0,570,182,465,303
18157000620,18,157,000620,142,93,11,1,133,106,12,0,142,101,6,0,148,88,128,115
18157000630,18,157,000630,326,313,58,16,316,351,46,1,344,340,29,0,403,294,322,384
18157000640,18,157,000640,201,237,18,12,232,225,13,0,238,221,9,1,259,196,229,237
18157000650,18,157,000650,205,247,38,18,212,253,36,0,213,257,28,0,239,241,210,271
18157000660,18,157,000660,342.58,370.55,36.95,16.98,370.55,364.55,28.96,0,354.57,387.52,19.98,0,439.46,303.63,374.54,380.53
18157000670,18,157,000670,179.21,252.89,17.04,9.97,190.81,248.1,16.62,0,185.08,261.55,9.67,0,221.53,219.13,182.71,268.43
18157000680,18,157,000680,289.3,453.53,37.24,20.05,323.67,453.53,27.69,0,325.58,462.12,16.23,0,382.87,397.19,320.81,475.49
18157000690,18,157,000690,169,356,24,13,212,331,16,0,194,350,10,0,219,314,198,347
18157000700,18,157,000700,126,229,27,10,140,222,25,1,148,224,15,1,161,219,135,250
18157000710,18,157,000710,170.4,301.93,35.08,15.78,193.16,288.27,36.78,0.96,197.7,296.78,19.89,0.96,224.59,273.07,198.81,309.4
18157000720,18,157,000720,103.71,174.77,33.16,10,119.51,168.98,28.95,0,114.77,186.35,15.79,0,136.88,170.56,117.93,190.57
18157000730,18,157,000730,331.39,421.42,51.04,27.02,360.42,417.41,41.03,1,350.4,434.44,31.02,0,409.5,381.34,354.43,446.43
18157000740,18,157,000740,281,300,36,16,279,313,41,0,289,314,25,0,342,271,299,324
18157000750,18,157,000750,85,144,13,6,87,144,18,0,92,148,8,0,102,139,93,152
18157000760,18,157,000760,173,339,37,17,217,332,14,0,197,357,8,0,236,308,199,357
18157000770,18,157,000770,245.22,445.06,49.24,21.24,286.73,430.58,34.76,0.97,286.73,438.3,26.07,0.97,344.66,382.31,283.84,452.79
18157000780,18,157,000780,353.99,926.52,148.43,33.5,488.62,817.27,114.99,0.09,436.83,895.93,73.89,1.09,512.11,821.82,452.75,892.08
18157000790,18,157,000790,204.73,355.99,58.11,13.28,242.21,341.77,46.17,0,224.57,383.61,21.68,0,272.23,342.39,228.2,393.56
18157000800,18,157,000800,121.4,147.54,21.08,4.22,159.34,129.84,8.43,0,139.95,151.76,6.74,0,166.09,120.56,145.01,148.38
18157000810,18,157,000810,418,508,72,32,480,500,47,0,461,531,32,0,554,443,466,541
18157000820,18,157,000820,82.96,141.84,17.84,3.57,90.99,140.95,14.27,0,85.64,154.33,7.14,0,103.48,138.27,88.32,153.44
18157000830,18,157,000830,217,432,41,22,278,422,19,0,270,430,14,1,312,382,264,450
18157000840,18,157,000840,220.09,454.2,32.03,19.01,265.11,433.19,29.02,0,252.12,456.19,17.02,0,303.13,390.18,252.12,453.19
18157000850,18,157,000850,216,550,49,25,271,533,35,1,257,550,27,1,303,502,243,578
18157000860,18,157,000860,81.33,283.68,43.43,8.9,110.95,276.76,25.68,0,100.08,280.74,24.68,0,117.93,275.7,112.9,284.7
18157000870,18,157,000870,40.57,73.22,8.91,1.98,50.46,63.33,7.92,0.99,49.47,65.31,4.95,0.99,48.49,63.33,47.5,70.25
18157000880,18,157,000880,73.09,142.86,18.42,9.49,84.47,139.47,15.71,0,88.49,139.07,11.26,0,99.06,130.53,88.15,141.74
18157000890,18,157,000890,96,309,38,11,128,294,25,1,118,300,25,0,135,291,124,305
18157000900,18,157,000900,25,47,9,2,27,47,7,0,30,45,6,0,28,51,29,52
18157000910,18,157,000910,309.75,368.94,47.35,17.76,338.36,361.05,47.35,0.99,336.39,380.78,27.62,0,395.57,329.48,338.36,393.6
18157000920,18,157,000920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157000930,18,157,000930,353,161,28,10,304,201,48,0,317,214,21,0,375,163,311,236
18157000940,18,157,000940,374,149,31,13,336,195,42,0,333,214,23,1,403,152,315,251
18157000950,18,157,000950,461.85,180.96,43.21,7.2,400.63,234.08,53.12,0,406.94,255.68,24.31,0,485.26,168.36,387.13,293.5
18157000960,18,157,000960,66.91,36.51,6.4,0.17,49.39,52.18,10.25,0,57.07,49.52,5.22,0,70.21,37.6,57.1,53.66
18157000970,18,157,000970,353.27,289.18,63.83,16.43,329.07,320.14,64.8,0,329.1,342.38,41.56,0,394.87,301.73,332.96,372.34
18157000980,18,157,000980,382,314,35,11,328,356,50,3,345,361,28,0,418,297,359,371
18157000990,18,157,000990,194,142,22,6,174,158,31,0,167,175,17,0,211,144,174,183
18157001000,18,157,001000,162.41,201.78,32.48,4.92,146.66,212.61,36.42,0,149.61,223.43,21.65,0,184.06,202.76,150.6,239.18
18157001010,18,157,001010,286.59,276.22,46.52,7.08,276.34,287.39,48.58,0,286.39,295.57,28.35,0,331.94,263.24,298.4,305.82
18157001020,18,157,001020,402,264,46,12,357,303,59,0,378,316,21,0,420,269,356,346
18157001030,18,157,001030,295,230,49,10,274,258,52,2,277,280,28,0,332,234,263,311
18157001040,18,157,001040,258,230,35,11,248,249,29,0,246,259,21,1,295,220,231,292
18157001050,18,157,001050,186,159,22,4,178,169,27,0,175,183,13,0,214,150,165,204
18157001060,18,157,001060,421.02,273.09,52.15,11.38,390.67,326.19,39.83,0,396.36,334.73,23.71,0,472.22,257.92,375.5,373.6
18157001070,18,157,001070,347.78,172.5,46.37,10.2,324.6,212.38,38.02,0,333.87,221.65,15.77,0,386.73,165.08,333.87,226.29
18157001080,18,157,001080,416.22,242.5,31.63,6.8,412.4,263.62,21.98,0,400.13,275.35,17.23,0,476.27,195.92,388.13,299.71
18157001090,18,157,001090,713.82,448.31,95.77,17.4,661.54,503.68,100.95,1,682.83,530.1,48.22,1,782.92,452.67,679.94,564
18157001100,18,157,001100,556,289,40,13,527,320,43,0,532,334,21,0,604,251,510,360
18157001110,18,157,001110,454,312,52,13,455,326,49,0,457,337,31,0,521,279,442,377
18157001120,18,157,001120,618.27,354.12,70.96,11.82,566.39,405.68,75.29,1.08,598.07,409.31,32.89,0,676.48,330.72,555.65,469.46
18157001130,18,157,001130,22.98,14.91,2.85,0.62,21.33,17.81,2.17,0,21.64,18.27,1.29,0,25.78,14.08,20.5,20.4
18157001140,18,157,001140,304.73,168.88,33.04,9.18,283.61,186.32,36.71,0.92,268.93,215.69,21.11,0,340.52,153.28,275.35,228.54
18157001150,18,157,001150,232,119,32,7,221,133,33,0,225,139,23,0,259,120,223,159
18157001160,18,157,001160,409,145,47,9,384,195,39,0,383,215,16,0,447,148,365,241
18159000010,18,159,000010,340.05,121.85,30.23,6.61,287.15,158.69,41.56,0.94,298.48,166.24,18.89,0,362.72,102.01,292.82,183.25
18159000020,18,159,000020,376.55,172.05,34.41,7.87,316.58,216.3,49.16,0,337.23,216.3,24.58,0,395.23,152.39,332.31,233.99
18159000030,18,159,000030,406.91,134.65,25.74,5.94,330.67,195.04,40.59,0.99,345.52,197.02,21.78,0,396.02,143.56,328.69,222.76
18159000040,18,159,000040,332.2,96.73,25.4,1.95,258.92,153.4,33.22,0,242.31,174.89,21.5,0,325.36,90.87,277.49,145.58
18159000050,18,159,000050,456.13,155.46,32.22,3.49,368.93,227.47,49.12,0.07,367.86,249.93,26.46,0,453.45,157.27,375.33,258.29
18159000060,18,159,000060,275.3,77.67,13.18,5.01,244.8,98.06,21.23,0,250.68,111.21,6.15,0,279.26,72.63,234.92,122.01
18159000070,18,159,000070,498.86,121.59,23.82,2.12,456.95,169.04,28.12,0,441.92,184.4,12.64,0,530.96,96.27,420.44,217.12
18159000080,18,159,000080,306,61,13,2,265,97,18,0,251,110,16,0,298,62,258,112
18159000090,18,159,000090,216,63,9,3,174,96,16,0,164,102,13,0,204,63,164,105
18159000100,18,159,000100,505.98,127.98,29.72,7.16,425.8,187.2,52.06,0.03,409.45,226.17,22.41,0,507.95,137.29,404.35,252.5
18159000110,18,159,000110,462.02,92.02,22.28,4.84,425.2,129.8,32.94,0.97,414.55,159.83,12.59,0,461.05,101.71,380.65,200.5
18159000120,18,159,000120,220,49,10,3,184,78,20,0,193,75,12,0,219,48,183,85
18159000130,18,159,000130,270,79,19,4,237,115,17,0,219,137,13,0,291,72,233,130
18159000140,18,159,000140,474,132,28,0,410,182,38,0,411,207,13,0,474,139,386,234
18159000150,18,159,000150,449,103,18,3,375,157,39,0,366,175,25,0,429,123,353,200
18161000010,18,161,000010,299,62,16,5,270,85,21,0,250,99,24,0,287,80,259,108
18161000020,18,161,000020,202,28,3,1,180,45,3,0,172,46,8,0,200,23,174,50
18161000030,18,161,000030,419,142,13,6,389,164,21,0,374,167,27,0,418,137,352,209
18161000040,18,161,000040,319,94,16,3,309,118,9,0,303,115,17,0,337,78,296,130
18161000050,18,161,000050,181,54,13,3,152,75,21,0,152,79,15,0,178,64,164,83
18161000060,18,161,000060,171,76,14,2,156,90,15,1,157,91,12,0,178,68,149,102
18161000070,18,161,000070,195,60,17,3,175,88,11,0,158,100,15,0,200,68,148,118
18161000080,18,161,000080,187,61,16,3,164,82,22,0,173,78,15,0,199,59,163,92
18161000090,18,161,000090,331,82,11,1,321,93,6,0,306,100,8,0,335,64,296,111
18161000100,18,161,000100,141,56,7,2,136,61,7,0,134,61,6,0,149,51,140,62
18163000010,18,163,000010,643,185,36,10,585,257,33,0,601,254,17,0,661,170,566,280
18163000020,18,163,000020,491,209,33,6,453,247,35,0,459,260,12,0,497,194,442,268
18163000030,18,163,000030,307,187,17,4,258,225,25,0,268,224,13,0,315,178,292,209
