GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
17043005101,17,043,005101,318.8,114.9,14,6,6,295,136.8,14,5,1,269.9,152.8,19,7
17043005102,17,043,005102,167.3,190.2,24.1,1,18.1,141.1,244.6,15.1,7,0,98.8,292.9,10.1,5
17043005103,17,043,005103,297,141,14,8,5,287,158,10,12,0,243,183,18,12
17043005104,17,043,005104,308.6,191.2,30.1,9.5,9.5,271.7,237.7,23.6,12.1,0,237.7,256.3,31.7,13.9
17043005105,17,043,005105,162,110,14,2,9,138,151,8,3,0,103,184,6,3
17043005106,17,043,005106,229.3,290.9,32.1,5.2,9.2,180.4,361.3,21.5,7.4,1.1,143.1,406,17,1.2
17043005107,17,043,005107,263,247.1,33.8,8.4,16.9,206.7,351.4,4.7,6.6,0.9,164.4,381.4,10.3,8.4
17043005108,17,043,005108,227.9,171.8,33.1,7.1,10.5,208.1,215.2,14.8,9.3,0.1,163.1,260.2,10.6,12.3
17043005109,17,043,005109,183,176,28,3.2,9.9,139.8,245.9,8,3.4,2.5,98,282.6,7.4,3
17043005110,17,043,005110,278,204.9,26.7,13.2,14.1,264.8,248,12.9,16.7,0,213.5,276.1,16.4,23.8
17043005111,17,043,005111,231.8,153.4,31.1,6,12,210.7,205.5,13.1,14,0,174.6,220.6,25.1,14
17043005112,17,043,005112,199,167.4,25.2,6,7.1,158.7,236,9.1,5,0,113.3,274.2,8.1,7.1
17043005113,17,043,005113,187,111,29,2,14,149,171,8,7,3,118,201,11,6
17043005114,17,043,005114,220.3,140.5,24.9,6,16.9,174.4,201.3,20.9,9,4,151.5,216.3,25.9,7
17043005115,17,043,005115,246.5,271.7,38.2,5.4,12.5,212,356,22.6,3.7,1,164,387.9,23.1,8.6
17043005116,17,043,005116,211.2,193.4,15.2,2.9,15.1,172.5,255.9,14.1,2.8,0.9,129.1,297.3,11.3,6.6
17043005117,17,043,005117,344.5,99.9,21.9,6.8,7.9,347.9,105.1,8.4,7.3,1.2,319.1,100,18.4,16.6
17043005118,17,043,005118,290.6,125.7,13.9,10.2,5.2,277.1,142.5,8.7,5.4,2,250.1,150.9,17.1,7.9
17043005119,17,043,005119,126.7,82.8,9.2,4.4,3.1,123.5,85.4,6.6,8.4,0,108.6,94.9,4.6,9.7
17043005120,17,043,005120,219,105.5,16.2,7.3,1.6,202.6,124.1,11.6,5.7,1,169.1,146.8,10.8,5
17043005121,17,043,005121,117.6,63.1,15.3,4.8,3.8,121.4,72.6,6.7,3.8,0,106.1,85,6.7,5.7
17043005122,17,043,005122,197.1,191.1,21.6,3.2,6.6,182.2,218.1,11,8.2,0,126.4,262.9,12.8,9.2
17043005123,17,043,005123,212.4,115,15.7,6.9,16.7,193.7,148.5,8.8,8.8,0,169.1,158.3,13.8,9.8
17043005124,17,043,005124,206.1,182.9,20.5,5.6,7.3,172.3,214.3,15.2,14.9,2,135.4,250.9,15.2,10.6
17043005125,17,043,005125,60.5,41.2,7.4,1.2,3.2,52.6,55.1,4.1,2,0.2,43.7,62.8,3.2,2.4
17043005126,17,043,005126,118.5,144.2,13.5,6.4,4,108.8,165.4,9.1,6.3,0.5,83.4,184.8,7.8,9.9
17043005127,17,043,005127,262.5,279.5,35.6,4.5,19.7,216.5,369.5,17.6,6.8,0,167.9,410.5,12.6,10.4
17043005128,17,043,005128,162.5,172.4,31.1,6.9,15.8,131.8,256.7,13.5,5.7,0.6,107.1,276,10,7
17043005129,17,043,005129,112.8,102.4,11.1,3.2,10.6,85.3,150.4,5,3.6,0.3,68.7,159.8,7.1,5
17043005130,17,043,005130,279.4,304.1,42.6,11.5,17.6,230.3,411.8,12.4,5.8,0,162,458.4,17.4,9.1
17043006001,17,043,006001,228.2,212.9,23.8,3.4,16.2,192.4,271.2,14.4,3.8,2.9,146.9,306.5,16.2,4.8
17043006002,17,043,006002,290.3,204.9,21.1,3.3,9.3,260.3,248.3,11.9,6.4,1.8,192.2,305.2,11.6,8.8
17043006003,17,043,006003,264.2,109.9,21.3,7.1,5.3,239.3,137.2,15,13,0.8,221,143.4,17.8,11.7
17043006004,17,043,006004,200.9,139.1,12.8,5.2,4.2,164.8,186.2,12.5,6.8,0.8,127.8,209.9,13.2,6.3
17043006005,17,043,006005,318.8,184.3,29.7,6.4,8.8,274.9,239.5,17.4,13.6,3.4,232.1,272.2,17.2,13.5
17043006006,17,043,006006,175,115.4,13.6,5.4,8.1,155,132.8,13.6,10.3,0,145.8,146.8,7.6,10.8
17043006007,17,043,006007,304.7,231.7,23.8,4.5,10.3,270.6,267.1,32.1,5.1,0.1,246.6,279.9,26.8,11.4
17043006008,17,043,006008,271.4,187,28.1,18.6,10,230.7,250.7,15.2,6.1,1,198.8,263.3,17.8,14.7
17043006009,17,043,006009,265.7,211.7,28.3,8,12.4,228.5,282.6,8.9,8,0,180.7,313.6,14.2,8
17043006010,17,043,006010,356,286,40,15,18,298,375,23,12,1,235,434,22,11
17043006011,17,043,006011,239.9,166.8,23.4,4.7,9,203.2,216.9,19.7,5.6,0.2,154.1,258.7,13.4,7.9
17043006012,17,043,006012,241.7,174.7,17,7.1,8.5,211.4,212.8,15.3,12.2,0.2,166.2,257.2,11.5,7.5
17043006013,17,043,006013,278.1,170.5,32,4.7,13.1,245.2,222.2,20.7,10.3,0,203,255,18.8,13.1
17043006014,17,043,006014,255,116,32,10,3,227,164,16,10,2,186,189,20,13
17043006015,17,043,006015,260.1,143.9,15.2,5.3,6.3,231.6,168,14.4,2.7,0.9,207.6,177.8,17,8
17043006016,17,043,006016,104.7,82.1,7.9,2.3,1.5,94.1,94.5,5.3,3.8,0,73.1,114.9,5.3,3.8
17043006017,17,043,006017,120.7,68.5,8.1,3,4.4,104.8,83.9,6.4,5.5,0,97,86.9,6.7,5.3
17043006018,17,043,006018,164,103.3,18.1,3.7,6.6,156.6,114.3,10.8,9.8,0,123.3,136.3,15.6,10.2
17043006019,17,043,006019,92.9,57.8,9.2,2.4,2.4,79.7,74.4,5.3,3.4,0.8,65.5,85.2,5.3,4.8
17043006020,17,043,006020,466.4,204.6,29.4,9.2,17.9,443.4,245.9,13.9,12.8,2.5,394.8,270,24.8,19
17043006021,17,043,006021,346.4,153.3,20.9,10.9,3,311.6,177.2,15.9,12.9,0,270.8,205.1,18.9,14.9
17043006022,17,043,006022,298,174.5,23,6.2,9.1,250,237.7,12.7,7,0.7,216.7,264.7,9.9,8.4
17043006023,17,043,006023,291,154.9,23.8,7,8,271.2,172.8,20.9,14.9,1,245.3,172.8,27.8,25.8
17043006024,17,043,006024,241.6,107.2,20,9.3,5.7,222.3,141.6,9.3,7.9,0,195.9,140.8,23.6,18.6
17043006025,17,043,006025,267.2,131.8,27.5,8.6,2.9,252.1,151.6,16.3,10.5,0,236,157.3,21.8,10.5
17043006026,17,043,006026,112.2,64.6,13.2,0.9,2,90,98.3,6.1,3.1,0,77.3,106.6,5.8,2.5
17043006027,17,043,006027,423.8,136.6,20,13,9,403.9,146.6,22.9,18,1,378,159.6,16,28.9
17043006028,17,043,006028,286.4,222.3,35.4,12.9,14.2,243.2,301.6,19.3,9.2,0,199.6,340.9,12.3,9.2
17043006029,17,043,006029,310.2,189.6,29.6,7.6,10.6,265.5,249.6,16.7,10.6,2.3,219.2,281.4,15.2,13.7
17043006030,17,043,006030,204.2,107.5,13,2.4,5.8,182.5,138.8,4.8,3.9,0,160.8,152.8,7.7,3.4
17043006031,17,043,006031,453,284.6,31.7,15,6.7,399.9,333.5,25.8,18.3,1.8,325.8,385.3,21.8,20
17043006032,17,043,006032,356.3,212.6,41.9,18,7,336.4,234.6,28.9,24,0,293.4,267.5,28,25
17043006033,17,043,006033,275.9,217.1,25.9,5,16.9,236.1,281.9,9,7,0,187.3,319.7,12.9,9
17043006034,17,043,006034,351.8,175.4,19.8,15.5,5,324.3,196.3,24.6,17.6,1.1,303.2,213.8,21.3,16.1
17043006035,17,043,006035,239.8,72.3,20.7,5,5.9,232.6,78.5,16.8,11.8,0,220.7,87.4,18.8,9.9
17043006036,17,043,006036,281,187.5,32.4,4.2,10.7,234.9,267.2,8.1,1.7,1,174.5,311.3,13,5.9
17043006037,17,043,006037,451.1,193.1,20.4,8,13.9,408.6,237.3,17.3,12.7,2,366.2,263.4,20.5,16.6
17043006038,17,043,006038,266,187,14,3,3,243,211,6,5,0,204,232,10,15
17043006039,17,043,006039,222.2,108.5,12,0.8,7.5,190.8,140.6,7.5,7.5,0,165.3,157.1,13.5,8.2
17043006040,17,043,006040,336.6,180.7,28.9,12.4,5.8,325,193,22.3,11.6,0,287.1,218.6,23.9,15.7
17043006041,17,043,006041,219.8,163.8,22.9,3.4,4.3,187.5,213.9,9.3,1.7,1.7,131.6,253.7,16.9,5.1
17043006042,17,043,006042,322.6,196.6,19,11,9.2,302,221.9,22.1,9.2,2.8,252.1,266.1,25,8.3
17043006043,17,043,006043,269,89,19,4,6,244,115,15,8,2,222,127,8,10
17043006044,17,043,006044,380.8,154,23.2,6.4,8.9,352,188.7,13,13.3,0.1,319.6,204.7,17.9,11.7
17043006045,17,043,006045,365.5,219.1,42.3,12.8,15.4,297.9,315.3,18.3,12.9,0.1,261.4,346.6,19.4,8.2
17043006046,17,043,006046,379.6,189.8,35,7.1,8.9,324.6,262.7,20.4,9.9,0.4,299.6,283.2,18.1,5.2
17043006047,17,043,006047,304.2,239.6,15.9,6,7,279.4,264.5,14.9,4,2,222.7,318.1,6,7
17043006048,17,043,006048,246.6,149,22,6.2,7.6,221.4,185.8,14.1,6.5,1.4,180,226,12.5,5.2
17043006049,17,043,006049,169.6,130.8,11.6,1,2.9,147.3,157.9,7.8,6.8,1,115.3,188.9,5.8,3.9
17043006050,17,043,006050,320,161.3,22.8,4.4,5.9,282.4,200.9,13.3,7.4,0.7,258.8,206.8,17.7,8.9
17043006051,17,043,006051,316.8,162.7,26.1,11,8,293.6,183.8,22.1,17,0,257.5,215.8,10.1,17.1
17043006052,17,043,006052,198,66,12.2,6.1,3.5,185.8,74.7,13.9,4.3,0.9,178,72.9,23.4,5.2
17043006053,17,043,006053,334.5,147.3,23.1,7.2,15.9,305,192.7,10.3,11.9,0,251.7,226.2,17.5,15.9
17043006054,17,043,006054,485,220,34,11,12,445,269,22,17,1,385,305,26,15
17043006055,17,043,006055,309.4,207.2,30.9,12.6,7,258.9,284.4,14.7,7.2,1,220.2,312.4,16.4,6.7
17043006056,17,043,006056,413,130,18,11,9,391,143,17,17,0,366,159,25,12
17043006057,17,043,006057,386,250,22,9,12,325,307,25,6,1,320,314,18,10
17043006058,17,043,006058,235.8,105.9,14,3,4,216.8,131.9,7,5,0,186.8,155.9,8,6
17043006059,17,043,006059,349.1,147,26,9.4,8.1,315.6,188.1,16.6,15,0.6,285.6,195.1,25.6,18.3
17043006060,17,043,006060,154.8,57.9,10.9,4.6,4.5,139.1,70.1,14.8,7.3,0.6,131.4,76.4,13.6,6.1
17043006061,17,043,006061,313,305.2,34.3,4.5,10.5,268.3,370.3,14.5,9.7,0.2,194.5,421.1,17.5,13.2
17043006062,17,043,006062,644.3,237.3,39.1,18.2,16.4,614.4,270.3,32.1,23.8,1,578.5,292.3,29.3,27.2
17043006063,17,043,006063,272.1,114,12.6,2.7,6.5,243.3,139.6,17.5,5.1,0,221.1,148.2,18.8,5
17043006064,17,043,006064,190.6,130.9,21.8,2.8,2.8,153.6,178.3,15.2,3.8,0,122.3,196.3,16.1,5.7
17043006065,17,043,006065,391.7,119.7,19.6,13.1,5.1,364.8,137.8,19.2,21.2,0,350.9,132.2,28.4,18.2
17043006066,17,043,006066,303.3,200.6,28.8,6.5,13.1,247.5,280,20.6,7.6,0.3,198.7,320.3,20.1,7.1
17043006067,17,043,006067,344,190,32,5,6,318,220,24,12,0,261,274,22,7
17043006068,17,043,006068,247.3,87.3,31.4,5.9,2.9,250.2,96.2,12.8,9.8,1,207.1,115.8,22.6,12.8
17043006069,17,043,006069,248.4,96.1,16.2,5.2,7.2,232.4,113.7,16.8,10.2,0,212.7,133.7,9.9,10.3
17043006070,17,043,006070,298.8,140.5,17.3,8,7.1,275.4,171.1,11.1,7.1,0,226,208.3,13.2,9.1
17043006071,17,043,006071,203.1,178.1,19.6,3.6,6.2,157.7,236,9.8,6.2,0,128.3,269.9,7.1,2.7
17043006072,17,043,006072,260,139,9,5,3,228,161,16,6,1,216,166,12,4
17043006073,17,043,006073,262.9,98.6,14.4,6.4,4.8,242,113.8,18.4,6.4,1.6,221.2,119.4,18.4,8.8
17043006074,17,043,006074,429.8,185.5,34,11.2,8.5,382.2,242.4,19.5,17.5,1,350.7,261.9,23.5,15.8
17043006075,17,043,006075,359.1,140.8,16.5,13,9.6,338.2,153.9,28.7,10.4,0.9,302.6,181.7,26.1,13.9
17043006076,17,043,006076,279,98,12,11,5,278,100,9,11,0,263,107,5,13
17043006077,17,043,006077,183.3,124,19.5,5,7.6,157.2,163.8,10.8,5.4,0.8,125.9,195.3,8.5,3.3
17043006078,17,043,006078,300.4,115.7,9.2,9.3,8.5,280.7,138.3,11.3,9.6,0,247.5,157.1,16.2,11.5
17043006079,17,043,006079,208.3,60.7,12.8,7.2,4.5,198.3,74.7,6.7,11.1,0,189.4,76.9,10,7.2
17043006080,17,043,006080,162.3,146.9,22.2,3.4,10.2,130.7,198.1,11.9,2.6,0,118.7,216.9,4.3,0.9
17043006081,17,043,006081,202.7,132.7,20.7,7,5.4,173.5,157.5,22,8.8,0.2,132.2,190.4,18.8,10.7
17043006082,17,043,006082,322.9,196.1,27.3,8.5,10.5,311.9,216.4,19.3,16.6,0,254.2,252.5,25.6,21.9
17043006083,17,043,006083,66.6,21,4.5,1.7,1.2,64.3,23,4,2.5,0,61.9,24.7,3.5,2.3
17043006084,17,043,006084,286.7,271.5,39,4.6,18.2,239,357.8,18.3,5.9,2.2,182.3,405.8,15.7,6.3
17043006085,17,043,006085,214.1,90.2,6,5,2,197.2,93.2,8.9,10.9,0,179.4,101.1,13.9,7.9
17043006086,17,043,006086,146,44.9,6.3,3.2,7,145.3,43.6,7.6,6.3,1.3,137.1,48,11.4,6.3
17043006087,17,043,006087,191.6,107.2,18.6,11.2,3.2,186.7,115.9,11.8,14.4,2,174.3,127.2,13.8,11.3
17043006088,17,043,006088,72.1,38.8,6.2,2.7,1.2,69.6,41.4,4.8,2.5,0,61.5,46.9,5.1,3.4
17043006089,17,043,006089,220.2,115.8,14,2.6,6.2,196.9,149.6,5.2,4.2,0,173.5,164.7,8.3,3.6
17043006090,17,043,006090,214.7,91.3,24.8,8.8,1.6,200.3,108.2,17.6,12.8,1.6,193.1,109.8,16,9.6
17043006091,17,043,006091,117.5,59.2,8.4,1.6,2.1,103.7,73.7,4.9,2.7,0.3,95,76,6.5,3.3
17043006092,17,043,006092,160.8,83.7,13.1,3.7,6.7,142.4,109.8,6.7,5.6,0.6,117.5,126.1,8.2,7.4
17043006093,17,043,006093,148,97.6,11.4,4.6,6.9,131,112.2,11.4,8.7,0,123.2,124.2,6.4,9.2
17043006094,17,043,006094,496.6,319.4,34.6,11.8,14.2,436.6,381.2,26,21,0,380.8,422.9,26.6,20.4
17043006095,17,043,006095,454.8,268.9,50.7,6.2,9.1,373.3,386.9,25,13.8,1.3,315.5,427.2,24.3,14.6
17043006096,17,043,006096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043006097,17,043,006097,345.6,129.2,24.4,10.2,10.2,310.4,156.2,33.1,16.2,1.4,293.5,170.4,30.4,13.5
17043007001,17,043,007001,199.1,366.4,31.4,4.8,5.2,171.9,398.6,26,9.2,1.3,136.6,427.4,19.5,10.1
17043007002,17,043,007002,220.3,241,28.8,4.8,3.7,195.7,261.1,27.1,9.1,2.7,176.3,285.1,21.6,9.9
17043007003,17,043,007003,77.1,177.9,6.9,5.7,2.5,60.8,190.4,8.2,4.4,0.6,51.9,196.1,5,8.2
17043007004,17,043,007004,255.8,203.7,24.8,14.2,8.6,258.5,201,27.6,13.3,1,222.1,244.8,20,10.6
17043007005,17,043,007005,242.7,216.3,20.1,4.7,2.5,222,228.2,14.8,8.8,1.9,185.1,252.8,18.3,8.2
17043007006,17,043,007006,210.8,199.2,19.2,5.7,3.8,204,200.3,15.3,11.4,0.9,159.9,237.6,14.4,11.4
17043007007,17,043,007007,208.9,217.3,25.3,3.1,15.1,197.6,224.5,15.3,16.1,0,156.2,256.8,15.2,18.2
17043007008,17,043,007008,155.7,208.4,16.6,7.1,12.1,140.7,238.6,15,10.2,1.1,125.5,249.4,17.5,9.1
17043007009,17,043,007009,365.5,367.5,39.8,10.7,8.9,344.6,381.5,38.8,17.9,2.3,276.6,448,35.3,20.9
17043007010,17,043,007010,223.8,299.2,22.3,2.8,3.2,188.8,321.1,23.8,6.9,1.4,155.8,334.9,22.7,9.9
17043007011,17,043,007011,208.4,231.1,23.7,3.8,5.4,187.6,259,12.1,6.9,0,142.9,293.9,12.5,6.2
17043007012,17,043,007012,197.6,219.7,16.2,9.6,2.5,209.3,216.6,7,8.9,0.2,182.2,232.9,8.3,12.3
17043007013,17,043,007013,289.5,271.4,18.1,10,6.1,283.2,269.6,12.1,18,0,248,288.8,14.1,17.1
17043007014,17,043,007014,188.5,116.1,15.8,3.8,4.5,192.2,115.3,6.8,6,0,149.3,147,10.6,9.1
17043007015,17,043,007015,340.3,177.4,21.6,7.2,12.2,323,187.5,17.5,15.5,1.1,283,217.7,16.2,18.5
17043007016,17,043,007016,243.4,69,9.6,3.8,1,232.9,76.6,8.6,4.8,0,221.5,77.6,6.7,9.5
17043007017,17,043,007017,247.1,184.6,25.5,8.1,7.2,225.8,215,15.4,7.2,1,192,252.5,10.3,10.2
17043007018,17,043,007018,48.6,38,3.2,1.3,0.5,44.9,40.4,3.3,1.3,0,38.5,44.1,3,2.2
17043007019,17,043,007019,244.9,138.6,26.4,5,2.4,239.2,140.2,23.1,8.4,0.2,218.3,159.2,18.3,8
17043007020,17,043,007020,236.3,167.9,27,5.8,5.8,215,191.2,19.2,16.3,1,201.1,217.3,10.7,8.8
17043007021,17,043,007021,311.1,245.6,18.3,9.1,9.7,304.7,257.6,19.7,9.6,0.2,269.6,286.4,14.9,12.9
17043007022,17,043,007022,216.6,277.3,18.4,3.9,4.8,210.8,283.1,13.5,12.6,0,168.3,312.1,18.4,9.7
17043007023,17,043,007023,278.2,201.5,16.8,2,7.8,246.1,236.5,11.9,5.9,0,217,255.1,11.8,12.6
17043007024,17,043,007024,194.5,147,19.7,4.3,2.1,192.8,147.9,11,7.5,0,158.4,174.2,14.1,7.6
17043007025,17,043,007025,218.5,169.5,20,5,3,201.5,188.4,12,12,2,177.7,201.5,19.9,8
17043007026,17,043,007026,206.2,172.8,23.7,2.1,4.2,191.2,196.1,11.3,6.2,0.1,166.1,212.8,13.5,8.1
17043007027,17,043,007027,244.7,142.1,7.3,4.1,2.1,247.3,118.6,16.1,9.2,0,219.8,140.8,15.2,10.1
17043007028,17,043,007028,200.1,148.5,7.8,5.3,4.1,171.5,168.5,7.5,6.3,0,153.4,173.5,12.5,8.2
17043007029,17,043,007029,274.5,146.5,17.8,5,3.9,259.6,157.5,16.8,8.9,1,243.6,166.1,19.5,6.3
17043007030,17,043,007030,265.4,202.7,26.6,9.8,5.9,235.9,240.9,11,10.9,3.9,176.5,275.2,17.7,19.5
17043007031,17,043,007031,152.7,70.1,4.4,3.7,1.5,146.8,67.9,6.6,5.1,0,139.5,73,5.1,5.8
17043007032,17,043,007032,203,226.2,14.5,3.9,6.8,166.3,259,11.6,8.7,0,125.7,298.7,13.5,8.7
17043007033,17,043,007033,255.5,215.4,12.5,6.4,7.2,232.6,231.5,14.3,4.6,0.9,204.6,259,9.8,9.5
17043007034,17,043,007034,224.1,138.7,13.4,2.1,5,223.7,128.8,13.3,12.3,0,185.2,158,10.6,19.2
17043007035,17,043,007035,114.5,114.9,9.6,2.6,4.4,102.7,131.4,6.7,3.5,0.9,86.9,142.5,7.9,2.5
17043007036,17,043,007036,133,134.8,11.5,3,6,117.9,158.4,7.9,3,1.2,99.2,169.9,10.3,1.8
17043007037,17,043,007037,145.7,246.5,18,4,10.3,128.5,273.4,21.8,1.8,2.3,102.8,306.5,13.5,3.3
17043007038,17,043,007038,137.5,131.1,9.8,2.4,3,126.6,137,12.8,5.5,0,106.5,155.9,9.7,4.9
17043007039,17,043,007039,279.6,273.2,23,6.9,10.9,257.2,295,18.9,17.3,2.9,217.5,311,19.1,23
17043007040,17,043,007040,263.3,242,19.4,10.2,6.4,231.3,273.3,18.1,9.2,0.1,189.7,307.2,14.3,14.3
17043007041,17,043,007041,243.3,159.3,12.3,4.3,1.6,220.8,172.7,12.8,8,0,180.7,195.7,16.6,9.1
17043007042,17,043,007042,257.5,152.9,29.8,7.8,5.8,249.2,169.3,17.1,11.7,1.3,204.4,204.4,24.1,9.1
17043007043,17,043,007043,232.8,221.4,19.8,4.3,5,221.9,229,12.3,13.7,1,191.5,259.2,9.5,12.5
17043007044,17,043,007044,186.7,167.2,12.6,5.2,8.1,179,169.1,14.2,5.3,2.1,153,195.6,8.3,8.4
17043007045,17,043,007045,175.7,116.8,16.7,3.9,4.9,178.7,105,15.7,9.8,0,152.2,132.5,11.8,7.8
17043007046,17,043,007046,168,153.4,15.6,1.6,6.2,143.2,175.1,12.4,5.4,0.8,117.5,191.4,14,7.8
17043007047,17,043,007047,217.9,112.3,7.7,1.2,2.4,187.8,133.2,5.8,9.9,0.1,192.6,121.4,9.3,8.3
17043007048,17,043,007048,210.5,333.6,12.5,3.9,2.9,188.4,338.4,18.3,9.6,1.9,144.2,388.4,14.4,6.7
17043007049,17,043,007049,210.9,250.6,23.9,3,5,215.8,237.7,23.9,14.9,1,188,262.6,22.9,14.9
17043007050,17,043,007050,182.6,165.4,17.6,2.3,0.9,168.9,175.3,12.8,5.9,0,132.7,201.9,15.4,6.6
17043007051,17,043,007051,294.6,212.6,11,8.2,3.7,269,228,11.1,9.2,0,237.8,241.8,16.5,11
17043007052,17,043,007052,199.9,186.7,21.3,3,5.1,177.5,208,18.2,4.1,0,155.1,227.3,11.2,9.1
17043007053,17,043,007053,266.9,183.1,16.1,5.5,3.7,259.9,188.7,13.5,8,0.8,217.1,216.6,14.2,13.7
17043007054,17,043,007054,297.8,162.5,27.2,8.8,7.8,273.5,191.7,17.5,12.7,0,231.6,215.1,21.4,15.6
17043007055,17,043,007055,227.7,217.7,20,6,14,198.7,260.6,11,12,2,160.8,282.6,15,10
17043007056,17,043,007056,160.9,277.5,18.4,3.8,2.5,148.9,278.9,13.4,7,3.2,123.9,305,11.8,4.3
17043007057,17,043,007057,237.7,234.7,26,4.2,8.3,230.3,247.8,20.9,8.5,0.1,194.4,278.4,16.9,9.8
17043007058,17,043,007058,123.6,109.2,15.1,4.4,4.4,113.6,121.7,12.6,3.1,0,92.2,144.3,6.9,3.1
17043007059,17,043,007059,212.1,159.7,16.8,6.6,3.8,198.6,170.5,15.7,5.7,1.8,157.8,199.3,11.2,13.1
17043007060,17,043,007060,74.4,43.2,8.2,1.1,1.9,73.6,45.4,4.7,2.5,0.6,63.3,52.4,5.8,1.9
17043007061,17,043,007061,320.9,151.7,16.5,4.6,1,314.5,145.2,12,14.7,0.9,278.6,166.5,19.2,17.5
17043007062,17,043,007062,261.5,113.1,11.3,7.5,2.6,243.2,109.3,12.1,12.2,1,227.9,123.6,11.8,8.6
17043007063,17,043,007063,264.5,104.7,8.7,7.9,3,249.4,108.3,17,6.1,0,232.7,117.7,15.8,9.1
17043007064,17,043,007064,179.6,117.6,9.1,3.2,1.2,163,127.5,9.5,5.9,0,133.4,144.4,12.2,6.7
17043007065,17,043,007065,365,291.6,32.8,8.6,4.2,346.9,305.2,31.7,9.3,0,284.9,346.9,23.7,18.6
17043007066,17,043,007066,143.2,56.3,4.6,4.3,1.6,135,58.3,9.2,3.3,0,126.1,63.2,8.6,4.9
17043007067,17,043,007067,252.6,247.3,15.7,7,4.3,224.7,268.2,14.8,9.6,0.9,192.5,298.7,13.1,7
17043007068,17,043,007068,187,181.4,16.5,3,3.2,171.6,193.8,14.7,6.7,0,138.6,220.9,13.7,6.3
17043008001,17,043,008001,316.6,157.3,25.9,13.9,10.9,301.7,182.2,19.9,13.9,1,282.8,200.1,15.9,17.9
17043008002,17,043,008002,217.1,244.9,25.5,17.3,6,193.8,279.5,22.5,13.5,0,162.3,301.3,21.8,16.5
17043008003,17,043,008003,245.2,98.8,30.4,5.7,6.7,249,102.6,16.2,16.2,0,219.5,123.6,20.9,16.2
17043008004,17,043,008004,332.5,280.1,23.2,9.5,12.9,281.8,336.7,23.6,12.8,0.3,216.7,388.5,20.9,14.7
17043008005,17,043,008005,238,157,27,6,16,222,187,19,15,0,187,202,25,24
17043008006,17,043,008006,149.7,154.3,17.3,3.5,1.5,138.6,161.3,17.8,7,0,111.4,189.4,13.1,8.3
17043008007,17,043,008007,215,290.7,38.7,0.2,14.3,186.9,344.6,30.3,4.1,0,149.8,378.6,28.2,5.2
17043008008,17,043,008008,152,204.7,10.8,12.7,9.8,153.9,190.1,12.8,13.7,0,113.8,232.2,11.8,12.8
17043008009,17,043,008009,408,95,21,18,2,398,104,13,22,0,381,108,21,20
17043008010,17,043,008010,219.6,224.9,27.3,12.3,7.9,203.7,252.2,18.5,21.2,2.6,164,281.3,20.3,21.2
17043008011,17,043,008011,264.4,141.1,12.3,10.1,2.3,249,144.7,22.2,8.3,0,234.8,147.2,22.1,13.1
17043008012,17,043,008012,200.6,166.2,18.5,7.8,6,190.6,177.2,13.3,12.7,0,179.2,195.6,12.4,9.8
17043008013,17,043,008013,280,88,8,8,5,265,95,17,11,0,255,109,11,12
17043008014,17,043,008014,276.8,270.6,20.3,11.5,9.7,243.3,297.1,35.3,14.1,0,198.4,331.5,30,17.6
17043008015,17,043,008015,4.3,2.7,0.5,0.1,0.1,3.7,3.3,0.4,0.3,0,3,3.9,0.5,0.2
17043008016,17,043,008016,232.9,150.8,15.3,11.3,3.3,216.2,167.5,11.3,14,0,188.2,180.8,15.3,19.4
17043008017,17,043,008017,213.2,181.5,27.2,13.2,5.1,200.3,186.3,24.2,20.2,0,177.7,214.9,12.2,21.2
17043008018,17,043,008018,176,200.8,18.9,8,10.9,159.1,227.7,11.9,9.9,1,128.2,269.4,10.9,8
17043008019,17,043,008019,197.8,285.8,15,5,17,173.9,340.8,17,8,1,126.9,377.7,16,12
17043008020,17,043,008020,204.7,239.7,33.3,7.5,8.3,180.6,272.1,29.1,11.7,0.8,144.8,305.4,22.5,15.8
17043008021,17,043,008021,176.3,171.3,20.2,4.1,8.8,156,201.4,15,6.5,0.4,122.6,233.6,7.3,8.8
17043008022,17,043,008022,246.3,265.1,26.8,15.9,9.9,236.3,293.9,28.8,14.9,0,204.6,332.7,21.9,11.9
17043008023,17,043,008023,218.3,188.7,19.6,7.9,6,209.2,196.6,14.7,14.4,0.3,196.1,215.9,14.3,10.7
17043008024,17,043,008024,13.6,10.5,1,0.5,0.6,12.2,12.6,0.8,0.6,0.1,10,13.9,1,0.5
17043008025,17,043,008025,283.3,127.2,25,12,8,269.3,150.2,23,12,1,251.2,163.2,17,18
17043008026,17,043,008026,286.3,229.4,26.6,10.6,6.6,263,270.6,14.6,13,0,211.2,305.1,17.6,18.6
17043008027,17,043,008027,289,142.6,28.8,9.9,4.6,267,166.9,17.4,22,0,227.6,197.2,22,19.7
17043008028,17,043,008028,301.1,240.7,34.5,12.5,7.7,288.6,255.1,31.6,20.1,0,222.5,305.9,41.2,22
