GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45027000008,45,027,000008,397.06,68.66,1.99,0,0,391.09,66.67,5.97,0
45027000009,45,027,000009,211,57,1,0,0,205,57,7,0
45027000010,45,027,000010,1185.91,488.11,6.25,5.35,0,1141.29,512.2,28.55,3.57
45027000011,45,027,000011,169,320,2,0,0,169,320,4,0
45027000012,45,027,000012,289,386,1,0,2,279,388,5,3
45027000013,45,027,000013,655,453,4,7,0,636,466,21,2
45027000014,45,027,000014,171.29,949.08,2.99,3.98,1.99,166.31,961.03,1.99,1
45027000015,45,027,000015,332,433,4,3,0,315,445,10,2
45027000016,45,027,000016,230.94,130.34,1.01,0,0,227.91,132.33,1.03,0
45027000017,45,027,000017,246.74,417.57,10.99,3,0,233.76,435.55,9.99,2
45027000018,45,027,000018,45,118,0,0,1,46,118,0,0
45027000019,45,027,000019,78,146,0,0,0,74,145,2,0
45027000020,45,027,000020,965.59,740.13,4.9,5.88,1.96,953.83,743.07,12.74,2.94
45027000021,45,027,000021,76.25,264.77,0.18,0.12,0.04,75.88,263.92,1.38,0.06
45027000022,45,027,000022,131.71,596.92,2.01,2.02,0.01,125.69,603.97,5.01,1
45027000023,45,027,000023,530,210,3,3,0,524,215,7,0
45027000024,45,027,000024,333.9,607.93,2.05,0,1.16,320.84,617.25,8.05,0
45027000025,45,027,000025,104.1,87.07,0.95,0,2.84,103.16,92.75,0.95,0
45029000002,45,029,000002,130,83,3,0,0,121,90,5,0
45029000005,45,029,000005,221,179,7,2,2,213,186,11,1
45029000006,45,029,000006,781.24,419.47,16.04,0.01,1.01,738.11,426.54,53.1,0
45029000007,45,029,000007,92,149,0,1,0,92,149,2,0
45029000008,45,029,000008,157.14,423.47,3.55,1.78,0,155.36,425.25,2.66,0
45029000009,45,029,000009,289.74,555.97,8.1,2,0,289.56,559.18,6.08,1
45029000010,45,029,000010,308,172,6,3,0,306,179,5,0
45029000011,45,029,000011,285,147,3,1,0,277,150,11,0
45029000012,45,029,000012,63.67,172.02,0.01,0.01,0,59.71,170.07,3.95,0.99
45029000013,45,029,000013,267,90,8,1,0,261,97,11,0
45029000014,45,029,000014,573,141,8,5,0,540,154,31,2
45029000015,45,029,000015,268.99,313.68,2,1,0,259.93,316.65,5.06,1.02
45029000017,45,029,000017,429,353,5,0,0,409,359,15,2
45029000018,45,029,000018,177.6,114.82,2.74,0.12,0.04,169.43,117.8,6.01,0.02
45029000019,45,029,000019,351,279,9,3,1,336,291,16,0
45029000020,45,029,000020,153.79,363.51,2,1,0,145.8,370.5,3,2
45029000021,45,029,000021,445.6,259.18,5.98,1.99,1,408.71,277.13,23.92,0
45029000022,45,029,000022,244.65,147.62,3.32,0,0,240.5,150.93,4.15,0
45029000023,45,029,000023,99,105,2,0,0,99,104,2,0
45029000024,45,029,000024,315,105,3,3,0,306,111,8,0
45029000025,45,029,000025,234.99,324.84,6.05,2.59,0.86,227.22,333.48,5.18,0
45029000026,45,029,000026,388,111,4,3,0,381,115,9,0
45029000027,45,029,000027,341,137,2,2,0,323,146,12,2
45029000029,45,029,000029,424,496,12,5,0,403,522,11,1
45029000030,45,029,000030,265,459,7,4,0,242,481,10,3
45029000031,45,029,000031,176,813,1,2,1,156,836,11,0
45029000032,45,029,000032,658.81,428.62,17.05,5,0,655.71,439.67,17.1,1
45029000033,45,029,000033,133,92,2,1,0,127,92,7,2
45029000034,45,029,000034,231.14,51.15,3.79,0,0,222.61,54.94,8.53,0
45029000035,45,029,000035,698,248,7,1,0,714,241,3,0
45029000036,45,029,000036,847.05,351.22,8.16,1,0,821.68,361.39,23.37,1
45029000040,45,029,000040,342,436,9,2,0,320,450,21,2
45031000001,45,031,000001,765,492,6,3,0,733,514,18,2
45031000002,45,031,000002,123.71,422.99,2.29,0.1,0.07,119.96,422.38,4.71,1
45031000003,45,031,000003,284.64,223.72,3.99,0,0,272.66,231.71,7.99,1
45031000004,45,031,000004,677.48,218.45,7.37,1,2,654.89,230.86,18.44,1.11
45031000005,45,031,000005,374.11,180.69,7.07,1,1.02,363.98,189.86,12.09,0
45031000007,45,031,000007,103.17,125.62,1.03,1,0,99.2,128.61,3,0.99
45031000008,45,031,000008,327.42,694,8.99,3,1.01,322.28,702.07,8.1,0
45031000010,45,031,000010,376,665,4,2,1,369,676,3,0
45031000011,45,031,000011,143.35,1048.62,4.01,7.01,1,130.3,1069.66,6.04,0.01
45031000012,45,031,000012,398.85,658.47,3.76,1.88,0.94,388.5,666,7.53,0
45031000013,45,031,000013,637,321,18,0,0,645,320,11,1
45031000016,45,031,000016,201.19,422.88,4.36,3.11,0.98,193.17,434.63,5.97,0
45031000017,45,031,000017,963.99,726.98,28.88,5.98,1.99,964.99,741.92,25.89,0
45031000018,45,031,000018,35.37,991.3,2.13,4.02,4.01,26.35,1004.38,1.12,2
45031000019,45,031,000019,325.81,299.12,4.64,1.89,0.02,313.83,309.37,11.03,0
45031000020,45,031,000020,1568,461,24,2,3,1547,478,34,6
45031000021,45,031,000021,888.29,886.13,15.45,6.75,1.93,866.91,913.19,14.6,2.89
45031000022,45,031,000022,303.9,128.5,3.75,1.88,1.88,287.02,138.82,14.07,0
45031000023,45,031,000023,1127,321,22,3,0,1127,324,19,1
45031000024,45,031,000024,533.51,416.99,4.82,0.96,0,513.29,427.58,15.41,0
45031000025,45,031,000025,221.18,420.92,0.2,0.07,0.02,218.09,418.1,2.22,0
45031000026,45,031,000026,665.25,434.71,8.79,2.93,0.98,661.34,442.52,9.77,0
45031000027,45,031,000027,170.07,311.63,3.93,0,0.98,163.19,320.48,4.91,0
45031000028,45,031,000028,611.62,682.5,11.4,0,1,602.61,694.9,9.41,1.2
45031000031,45,031,000031,619.52,117.55,9.63,0,0,604.11,128.14,11.56,2.89
45031000032,45,031,000032,482,265,2,3,1,475,271,10,1
45031000033,45,031,000033,648,770,6,2,1,634,781,16,0
45031000036,45,031,000036,195.04,350.05,1.99,1.02,0,187.84,353.3,6.97,0.98
45031000037,45,031,000037,437.44,237.92,4.12,0.11,1.08,427.69,238.51,14.48,0
45031000038,45,031,000038,1266,849,13,8,0,1231,884,23,5
45031000040,45,031,000040,653.35,522.88,11.02,5.01,1.01,624.29,540.93,25.04,1
45031000041,45,031,000041,688,515,11,5,0,671,528,21,1
45033000001,45,033,000001,1239,371,2,3,0,1223,375,14,2
45033000002,45,033,000002,310,993,4,6,2,270,1035,11,0
45033000003,45,033,000003,217,882,3,3,1,197,894,13,2
45033000004,45,033,000004,921,929,9,0,1,876,970,16,0
45033000005,45,033,000005,186,89,0,0,0,177,94,3,0
45033000006,45,033,000006,535,356,1,2,0,515,367,8,1
45033000007,45,033,000007,209,173,2,0,2,200,181,6,0
45033000009,45,033,000009,496,849,4,12,0,456,886,17,1
45033000010,45,033,000010,129,71,0,0,1,126,73,1,0
45033000011,45,033,000011,202,94,1,0,0,196,96,5,0
45033000012,45,033,000012,376,253,1,0,0,370,255,6,0
45033000013,45,033,000013,258.16,401.69,1.99,3.99,1,248.19,415.64,1,0
45033000014,45,033,000014,79.84,111.31,1.01,0.01,0,75.81,115.36,1,0
45033000015,45,033,000015,183,312,0,0,1,159,328,8,0
45033000016,45,033,000016,61,80,1,1,0,61,82,1,0
45033000017,45,033,000017,465.64,207.86,3.03,3.05,0,445.62,223.79,11.15,0
45033000018,45,033,000018,147,114,1,1,0,148,115,1,0
45033000019,45,033,000019,365,86,2,1,0,353,96,3,0
45033000020,45,033,000020,214,70,1,0,0,212,68,4,0
45035000025,45,035,000025,526.01,471.01,4,0,1,501.01,482.01,14,2
45035000026,45,035,000026,295,230,5,0,1,294,234,4,0
45035000027,45,035,000027,428,427,5,1,2,398,446,19,2
45035000028,45,035,000028,343,295,2,2,0,320,304,16,1
45035000029,45,035,000029,447.01,388.16,6.95,4.41,0.14,428.78,405.52,10.82,1
45035000030,45,035,000030,311.79,174.01,2.14,0.04,0,294.6,181.11,12.22,0.04
45035000031,45,035,000031,439.76,334.79,7.69,1.92,0,428.2,340.57,12.51,1.92
45035000033,45,035,000033,485,277,7,1,0,457,290,20,0
45035000034,45,035,000034,356.77,250.84,9.99,0,0,345.78,252.84,14.99,2
45035000035,45,035,000035,517.35,249.69,9.99,3,1,502.37,257.68,17.98,2
45035000036,45,035,000036,208.49,378.59,7.01,2,2,210.47,385.6,4.03,0
45035000037,45,035,000037,314.03,156.4,5.62,1.42,0.07,319.23,151.11,8.6,0.04
45035000038,45,035,000038,276.61,457.45,17.18,4.5,0.91,259.46,481.79,13.58,1.81
45035000039,45,035,000039,325,410,15,4,1,317,427,11,1
45035000040,45,035,000040,339.81,254.28,13.95,0.3,1.02,326.73,266.01,16.31,0.1
45035000041,45,035,000041,723,362,15,5,2,738,358,9,1
45035000042,45,035,000042,1274.79,685.78,20.23,6.07,3.03,1287.29,681.15,20.5,3.07
45035000043,45,035,000043,618.97,329.98,17,2,1,605.97,337.98,22,0
45035000044,45,035,000044,1027,413,27,5,2,1033,417,17,4
45035000045,45,035,000045,609,411,11,1,1,615,402,16,0
45035000046,45,035,000046,424.94,363.85,13.12,2.01,0.01,401.85,380.89,20.15,0.01
45035000047,45,035,000047,589,312,18,0,0,599,310,15,0
45035000048,45,035,000048,566.67,743.32,15.88,2.98,0.99,558.73,752.25,20.84,1.98
45035000049,45,035,000049,449,355,14,3,2,455,363,7,1
45035000050,45,035,000050,393.6,421.87,20.3,4.08,1,388.5,436.23,16.09,2.04
45035000052,45,035,000052,516.02,272.94,13.26,3.05,0,501.12,286,13.13,4
45035000054,45,035,000054,144,306,3,1,0,143,303,7,0
45035000055,45,035,000055,687,337,19,3,5,686,344,20,1
45035000056,45,035,000056,201,141,4,3,0,200,142,7,1
45035000057,45,035,000057,415,200,12,2,2,403,211,13,1
45035000058,45,035,000058,348.31,160.22,14.93,3.98,0,347.31,162.21,15.92,1
45035000060,45,035,000060,439,415,11,4,3,419,432,22,0
45035000061,45,035,000061,316.04,350.83,10.63,2.9,2.9,303.47,363.4,14.5,0.97
45035000062,45,035,000062,289.28,169.13,6.01,3.02,2.04,291.27,168.29,10,0.15
45035000063,45,035,000063,832.24,851.94,35.28,14.5,1.01,829.98,874.6,28.5,0.04
45035000064,45,035,000064,242.51,322.09,11.02,0,0,239.36,322.88,11.81,0
45035000066,45,035,000066,1108,769,29,2,3,1094,790,25,3
45035000067,45,035,000067,293.95,209.4,14.75,1.97,0.98,299.85,213.33,6.88,0
45035000068,45,035,000068,443,385,9,3,0,429,388,16,0
45035000069,45,035,000069,1027.33,637.68,35.12,3.02,1.01,1029.27,654.75,25.16,1.02
45035000070,45,035,000070,695.26,388.59,8.99,1,0,680.28,395.58,22.98,0
45035000071,45,035,000071,1192.57,1130.08,49.98,7,1,1187.72,1153.29,30.19,1
45035000072,45,035,000072,1181.95,856.77,38.94,3.89,1.95,1132.29,889.87,54.52,0
45035000073,45,035,000073,624.99,570.2,10.41,1.9,0.94,621.28,575.79,12.33,0
45035000074,45,035,000074,302.39,646.56,4.97,3.98,1.99,304.38,645.57,5.97,0.99
45035000075,45,035,000075,862,640,21,4,1,837,660,22,4
45035000076,45,035,000076,1044.65,1281.61,54.43,7.76,0,1013.57,1331.03,35.06,2.91
45035000077,45,035,000077,247.6,773.41,13.03,2.02,2.01,233.61,779.41,18.03,2.01
45035000078,45,035,000078,723,390,22,1,1,718,402,12,1
45035000079,45,035,000079,668.39,552.55,20.82,1.5,2.09,652.54,568.21,20.42,2.19
45035000080,45,035,000080,264,239,7,2,3,262,247,7,2
45035000081,45,035,000081,583.25,596.46,14.68,2.7,0.05,570.16,613.53,16.35,0
45035000082,45,035,000082,363.87,141.76,5.75,0.03,0.7,371.53,132.21,9.05,1.37
45035000083,45,035,000083,602.71,275.27,20.01,5,2,587.72,283.25,33.02,0
45035000084,45,035,000084,862,463,20,4,1,857,465,24,5
45035000085,45,035,000085,603.5,480.25,14,4,1.25,607.25,482.75,13.25,3.5
45035000086,45,035,000086,390,288,22,1,1,380,298,21,0
45035000087,45,035,000087,342,179,9,1,0,328,188,13,1
45035000088,45,035,000088,627,449,21,6,1,612,462,30,5
45035000089,45,035,000089,1092,694,27,6,1,1069,701,34,2
45035000090,45,035,000090,539.49,388.87,12.55,0.9,0.9,501.03,402.32,34,0.9
45035000091,45,035,000091,750,883,30,14,1,741,912,27,3
45035000092,45,035,000092,563,293,17,2,0,585,292,4,1
45035000093,45,035,000093,562,415,17,4,0,546,426,24,1
45035000094,45,035,000094,521.21,345.22,6.77,1.93,0.97,506.71,355.85,14.5,1.93
45035000095,45,035,000095,284,364,6,3,0,276,373,11,2
45035000096,45,035,000096,158,126,7,2,1,144,141,8,0
45035000097,45,035,000097,311.63,160,10.18,2.07,0.1,315.09,162.39,5.45,0.04
45035000098,45,035,000098,777.49,663.48,21.72,2.03,0,789.58,664.91,10.4,0.97
45035000099,45,035,000099,372.06,174.15,10.88,0.99,0.99,363.15,178.11,13.85,0.99
45035000100,45,035,000100,307.41,655.54,6.79,3.88,0.97,303.53,650.69,13.58,0.97
45035000101,45,035,000101,218.46,261.14,4.17,0.98,0,219.25,265.29,3.18,0.02
45035000102,45,035,000102,428.01,506.01,27,5,3,402.01,537.01,26,2
45035000103,45,035,000103,375.74,304.41,15.01,5,0,355.72,333.42,16.02,0
45035000104,45,035,000104,318,440,13,3,0,309,451,14,1
45035000105,45,035,000105,322,267,9,1,0,318,268,8,2
45035000106,45,035,000106,591,455,14,2,1,586,459,16,3
45035000107,45,035,000107,430,205,15,2,3,406,221,26,0
45035000108,45,035,000108,568.03,441.02,25,5,0,555.03,468.02,11,1
45035000109,45,035,000109,467.76,425.42,21.66,1.97,0,456.93,435.27,18.71,0.98
45035000110,45,035,000110,175.93,358.85,7,4,3,171.93,369.85,8,1
45037000001,45,037,000001,448,271,6,2,0,448,276,8,0
45037000002,45,037,000002,648,647,13,5,2,630,671,18,0
45037000004,45,037,000004,377.43,550.16,8.96,2.99,1,362.5,566.08,15.93,0
45037000005,45,037,000005,410,485,8,3,1,402,492,11,4
45037000006,45,037,000006,462.15,405.23,3.06,4.01,0,441.09,418.28,14.08,0.01
45037000007,45,037,000007,1679.56,416.47,27.37,3.91,0,1644.37,438.95,40.08,0.98
45037000008,45,037,000008,737.22,60.53,7.17,0.02,0,722,62.67,16.24,0.01
45037000009,45,037,000009,510.41,171.29,11.98,1.01,0,500.4,180.28,14,1
45037000010,45,037,000010,155,201,2,2,1,157,198,4,0
45037000011,45,037,000011,187.39,280.75,0.12,2.08,0.04,179.34,290,4.12,1
45037000012,45,037,000012,1961.19,558.77,18.92,3.98,1.99,1914.37,580.69,45.82,1
45037000013,45,037,000013,592.13,915.99,13.15,9.02,1,571.99,940.13,25.18,0
45039000001,45,039,000001,12,48,0,0,0,12,47,0,0
45039000002,45,039,000002,59,260,0,0,0,54,264,0,0
45039000003,45,039,000003,141,73,4,3,0,144,70,5,0
45039000004,45,039,000004,64,167,2,0,0,62,170,0,0
45039000005,45,039,000005,519,933,8,2,0,508,933,20,0
45039000006,45,039,000006,30.71,26.36,0.02,0.02,0.01,30.64,25.44,1.07,0.01
45039000007,45,039,000007,88.63,314.88,3.83,0.93,0.01,88.61,318.62,1.99,0.01
45039000008,45,039,000008,48,221,0,2,0,45,227,1,0
45039000009,45,039,000009,239,451,3,1,0,232,452,4,2
45039000010,45,039,000010,278,302,1,0,0,271,305,7,0
45039000011,45,039,000011,279.47,253.12,1.88,1.88,0.94,273.82,258.77,5.65,0.94
45039000012,45,039,000012,118,317,1,1,0,115,314,4,1
45039000013,45,039,000013,35,19,1,0,0,33,20,1,0
45039000014,45,039,000014,569.58,1120.18,7.99,6,0,558.59,1135.17,12.99,0
45039000015,45,039,000015,328.42,383.82,9.01,3,0,329.41,392.83,6.01,0
45039000016,45,039,000016,80.96,414.42,0.96,2.89,0.96,76.14,422.13,4.82,0
45039000017,45,039,000017,213.04,274.58,9.04,7.11,3.04,223.86,280.87,4.18,0
45039000018,45,039,000018,244,775,5,2,0,231,788,10,0
45039000019,45,039,000019,382.31,465.34,7.07,2.07,0.03,374.1,471.55,6.21,1.03
45039000020,45,039,000020,49.85,141.24,0.02,3.97,1.98,48.8,147.22,3.03,0.01
45039000021,45,039,000021,22.65,78.94,0,0.06,0.03,22.64,77.02,0.04,0
45039000022,45,039,000022,823,317,13,2,3,823,317,17,0
45041000001,45,041,000001,235.8,132.18,5.99,1.01,0.99,216.92,143.15,15.9,2.98
45041000002,45,041,000002,102,357,6,2,0,99,361,6,1
45041000003,45,041,000003,309.57,258.37,4.01,3,0,299.57,271.38,6.01,1
45041000004,45,041,000004,1034,559,6,3,1,1018,576,14,0
45041000005,45,041,000005,1079,965,26,7,3,1055,1001,23,3
45041000006,45,041,000006,424,180,2,3,0,414,187,9,0
45041000007,45,041,000007,498,152,2,3,0,487,157,8,0
45041000008,45,041,000008,687.76,855.25,21.14,1.02,0,673,884.13,12.06,1.01
45041000009,45,041,000009,1048.77,427.97,9.84,4.92,0.98,1047.79,433.87,15.74,0.98
45041000010,45,041,000010,1847.98,988.71,31.14,4.03,2,1830.41,995.01,47.43,1
45041000011,45,041,000011,1165,977,21,5,1,1157,995,19,0
45041000012,45,041,000012,744.39,345.54,5.1,3.01,1.01,740.37,347.69,10.99,0.01
45041000013,45,041,000013,471,137,1,0,2,453,147,6,1
45041000014,45,041,000014,901,346,6,3,0,874,361,22,0
45041000015,45,041,000015,558,228,4,1,1,548,232,12,0
45041000016,45,041,000016,27,776,4,4,0,23,788,1,0
45041000017,45,041,000017,48.44,626.85,1.93,3.86,0.96,40.71,645.17,1.95,0.96
45041000018,45,041,000018,18,753,5,3,0,9,780,2,0
45041000019,45,041,000019,200,252,11,2,1,205,259,3,1
45041000020,45,041,000020,187,450,8,4,1,184,464,4,2
45041000022,45,041,000022,352,200,13,2,0,361,201,8,0
45041000023,45,041,000023,833.07,542.53,11.86,1.98,0,852.83,532.65,4.94,0.99
45041000024,45,041,000024,1028,450,18,5,1,1070,429,12,0
45041000025,45,041,000025,24.57,984.6,7.86,0.98,1.97,21.62,1001.3,4.91,0
45041000026,45,041,000026,14.43,410.4,0.14,1.02,0.03,11.38,411.7,2.09,0
45041000027,45,041,000027,323,289,13,2,1,319,302,10,0
45041000028,45,041,000028,1268.86,712.82,17.81,4.7,1.08,1255.32,725.17,22.08,2.04
45041000029,45,041,000029,987.59,633.88,13.91,4.97,0.99,1000.5,627.92,16.89,0
45041000030,45,041,000030,56,223,1,0,0,50,232,3,0
45041000031,45,041,000031,327,61,1,0,0,320,63,6,0
45041000032,45,041,000032,175.56,1053.15,4.07,4.14,1.04,163.29,1061.83,13.05,0.04
45041000033,45,041,000033,768.92,841.93,19.07,7.07,0.01,754.83,868.14,19.05,1.01
45041000034,45,041,000034,418,62,2,1,0,419,59,6,0
45041000035,45,041,000035,279,89,2,0,0,269,94,6,0
45041000036,45,041,000036,1023.64,416.99,9,4.01,0.99,1005.66,433.93,19.97,0.03
45041000037,45,041,000037,344.09,381.81,2.07,0.99,0.03,340.97,384.07,3.07,0.99
45041000038,45,041,000038,196,777,12,6,1,195,790,7,0
45041000039,45,041,000039,545.02,340.51,3.97,1.99,0,536.09,349.45,10.92,0
45041000040,45,041,000040,401,663,4,6,2,394,679,7,0
45041000041,45,041,000041,68,1108,7,5,0,66,1120,4,1
45041000042,45,041,000042,158.98,97.49,1.03,0.01,0,153.91,100.55,2.08,1
45041000043,45,041,000043,790.96,752.63,10.03,1.06,2.03,776.82,766.79,14.09,0
45041000044,45,041,000044,672.33,396.35,1.96,2.94,0,671.35,392.44,8.81,0
45041000045,45,041,000045,349,151,3,4,0,339,155,12,0
45041000046,45,041,000046,166,277,3,3,0,163,286,2,0
45041000047,45,041,000047,631,131,3,1,0,605,145,17,0
45041000048,45,041,000048,562,393,2,2,1,543,401,14,0
45041000049,45,041,000049,589,210,1,2,0,574,215,11,0
45041000050,45,041,000050,142,306,1,1,1,136,315,4,0
45041000051,45,041,000051,223.47,10.62,0.01,0,0,219.65,10.63,3.81,0
45041000052,45,041,000052,174.2,540.82,4.01,1.99,0.01,171.08,546.85,3.1,0.02
45041000053,45,041,000053,340,33,2,1,0,336,36,5,0
45041000054,45,041,000054,1333.37,1571.21,20.35,17.39,1.94,1319.89,1604.95,27.18,0.98
45041000055,45,041,000055,316,237,7,0,0,314,240,5,1
45041000056,45,041,000056,1059.41,990.12,32.09,8.03,1.01,1068.5,999.08,21.11,3
45041000057,45,041,000057,254.08,1050.07,8.93,9.93,0.99,242.17,1077.86,6.95,0.99
45041000058,45,041,000058,27,821,6,3,1,27,838,2,1
45041000059,45,041,000059,694,613,9,1,0,678,622,21,0
45041000060,45,041,000060,207,778,3,4,3,197,792,6,2
45041000061,45,041,000061,446,401,1,2,1,434,411,7,1
45041000062,45,041,000062,358.54,86.49,3,0,0,357.34,89.49,2.2,0
45041000063,45,041,000063,1370.36,941.57,23.53,8.25,3.07,1359.58,965.46,22.58,1.11
45041000064,45,041,000064,776.63,409.28,13.98,1,2,795.6,398.3,7.99,2
45043000101,45,043,000101,336,707,11,10,5,320,739,11,1
45043000102,45,043,000102,328.01,386.81,4.03,2,0,325.03,390.84,6.01,0
45043000103,45,043,000103,653.66,100.41,5.15,0,0,644.76,99.55,15.05,1
45043000104,45,043,000104,805.93,286.34,7.59,4.74,0,797.39,302.46,9.48,0
45043000105,45,043,000105,250.64,1002.56,1.93,4.78,0.95,244.86,1013.06,2.97,0
45043000106,45,043,000106,120,45,0,0,0,119,45,2,0
45043000107,45,043,000107,314.24,69.77,1.03,0.02,0,312.28,69.8,2.95,0.01
45043000108,45,043,000108,229.3,485.05,1.96,1.96,0,224.4,488.97,6.86,0
45043000109,45,043,000109,23.44,605.41,5.02,2.03,0.99,19.29,617.51,2.17,0.02
45043000110,45,043,000110,439.5,169.99,0.99,0.96,0.01,433.7,172.95,3.86,0.97
45043000111,45,043,000111,368.71,359.66,7.09,2.07,0,372.41,361.95,2.32,0.03
45043000112,45,043,000112,97.27,718.05,1.91,0.95,3.81,80.1,732.35,3.81,0
45043000113,45,043,000113,236,138,2,0,1,244,135,0,0
45043000114,45,043,000114,710.15,446.69,9.9,4.95,1.98,678.45,466.5,25.75,2.97
45043000115,45,043,000115,111.1,321.71,3.86,0,0,105.31,326.54,3.86,0.97
45043000116,45,043,000116,637.2,263.4,3.09,2.05,1.17,631.32,263.21,12.17,1.99
45043000117,45,043,000117,1658.92,719.43,17.68,8.84,0.88,1675.71,713.24,16.79,0.88
45043000118,45,043,000118,1162,584,9,8,1,1169,576,19,1
45043000119,45,043,000119,455.83,201.62,4.93,1.95,0.97,451.86,201.76,9.83,0
45043000120,45,043,000120,1015.18,261.44,8.39,1.12,0.02,994.31,272.61,18.28,2.02
45043000121,45,043,000121,34.87,278.22,1.03,2.01,0.01,31.85,286.22,2.06,0
45043000122,45,043,000122,1711.25,902.75,15.87,5.95,2.98,1747.96,871.99,22.82,0.99
45043000123,45,043,000123,1466.75,1289.25,27.13,5.05,2.02,1462.04,1287.01,35.18,2.01
45043000124,45,043,000124,1346.63,756.35,16.3,5.04,3,1389.95,734.99,14.48,1
45043000125,45,043,000125,1540.44,641.85,15.44,1.93,0,1556.84,623.51,25.09,0
45043000126,45,043,000126,1670,826,26,6,1,1727,793,16,1
45043000127,45,043,000127,223,173,2,0,1,223,171,2,0
45043000128,45,043,000128,217.96,381.32,2.68,1.31,0,218.75,382.93,1.95,0
45043000129,45,043,000129,446.67,240.42,3.01,1.01,0,437.66,240.43,12.02,1
45043000130,45,043,000130,311.76,229.9,2.92,0.24,0.05,313.36,233.25,1.08,0
45043000131,45,043,000131,153.47,582.17,2.12,0.09,1,151.04,589.57,2.45,0.05
45043000132,45,043,000132,156.14,683.92,7.03,2,0,154.08,687.95,4.1,1.01
45043000133,45,043,000133,542.91,649.31,4.78,3.81,0.02,525.85,665.4,18.06,1.91
45043000134,45,043,000134,496.85,223.31,2.1,1.05,0.02,495.55,220.5,6.25,0.03
45045000201,45,045,000201,818,618,41,3,0,842,628,15,2
45045000203,45,045,000203,905,1124,48,6,2,973,1104,12,1
45045000204,45,045,000204,475.08,1144.41,38.01,4,0,478.08,1169.42,18,2
45045000205,45,045,000205,693,1341,47,11,4,698,1375,23,2
45045000206,45,045,000206,48.92,246.59,3.99,1,1,47.92,252.58,1,1
45045000207,45,045,000207,390,1139,30,3,1,391,1159,16,0
45045000208,45,045,000208,652.73,1608.23,44.19,4.1,1.01,671.6,1632.33,13.2,2.03
45045000210,45,045,000210,740,1199,43,5,1,767,1195,19,6
45045000214,45,045,000214,105.81,1006.16,13.72,0.98,0,99.93,1023.79,4.9,0
45045000216,45,045,000216,843.89,747.95,35.61,4.04,1,914.6,714.59,6.1,5.93
45045000217,45,045,000217,784.19,615.84,25.28,2.02,2,846.07,589.21,4.1,0
45045000218,45,045,000218,760,515,19,2,1,810,484,7,3
45045000219,45,045,000219,277.01,1191.76,21.92,5.98,2.99,272.03,1219.66,6.98,2.99
45045000220,45,045,000220,580.87,476.61,12.91,2.98,0.99,635.48,440.86,2.98,0
45045000221,45,045,000221,529,584,29,4,1,573,571,5,0
45045000222,45,045,000222,1122,695,46,7,2,1170,683,20,2
45045000223,45,045,000223,1167.13,554.39,22.09,0.02,0.01,1223.52,522.14,8.02,1
45045000224,45,045,000224,1433,1616.36,46.84,8.97,2.99,1446.96,1630.32,28.9,0
45045000225,45,045,000225,503,586.64,26.16,5.03,3.01,487.04,621.68,15.1,2
45045000226,45,045,000226,409,904,30,5,4,412,920,24,1
45045000227,45,045,000227,579,228,26,3,1,597,237,9,2
45045000228,45,045,000228,272,394,16,5,0,265,408,12,2
45045000229,45,045,000229,333.63,1041.86,20.99,5.5,1.21,309.92,1074.23,19.08,2
45045000230,45,045,000230,287,426,5,6,2,263,448,13,1
45045000231,45,045,000231,864.74,355.85,18.54,2.28,0.2,875.49,360.53,9.72,3.22
45045000232,45,045,000232,1752,878,36,4,3,1808,849,14,6
45045000233,45,045,000233,854,406,29,3,0,856,421,18,2
45045000234,45,045,000234,81,1042,8,4,0,70,1059,4,1
45045000235,45,045,000235,1527,799,26,2,2,1512,808,33,3
45045000236,45,045,000236,196.29,388.85,5.74,3.7,0.93,191.48,394.74,10.19,0.03
45045000237,45,045,000237,469,465,9,3,1,456,480,11,0
45045000238,45,045,000238,1047,615,33,7,1,1083,613,14,0
45045000239,45,045,000239,767,488,20,7,1,772,495,15,1
45045000240,45,045,000240,546,320,9,3,1,527,335,17,0
45045000241,45,045,000241,1426.83,849.01,43.23,5.01,3,1471.76,838.12,23.16,0.01
45045000242,45,045,000242,217.45,699.14,8.96,3.9,0.01,191.08,723.56,9.95,2.95
45045000243,45,045,000243,516.69,616.73,12.63,6.8,0.97,507.95,623.53,13.6,1.94
45045000244,45,045,000244,1541.33,871.91,51.12,2.95,0,1566.89,864.05,30.47,0.98
45045000245,45,045,000245,1082,297,32,3,0,1072,311,36,2
45045000246,45,045,000246,850.53,857.61,23.12,12.9,2.97,834.18,886.93,18.15,2.02
45045000247,45,045,000247,1671,467,43,3,0,1666,487,32,5
45045000248,45,045,000248,954,732,28,4,3,950,749,23,1
45045000249,45,045,000249,1015,510,30,3,4,1056,502,14,1
45045000250,45,045,000250,351.91,783.5,9.6,4.93,1,330.65,801.7,14.33,0.4
45045000251,45,045,000251,881,586,38,4,4,914,571,19,6
45045000252,45,045,000252,1546.86,272.3,18.08,3.99,1.98,1521.04,279.71,45.4,0.05
45045000253,45,045,000253,1174,680,33,1,2,1165,705,20,0
45045000254,45,045,000254,1434.82,372.65,22.8,1.1,2,1422.77,386.33,26.35,1.02
